student_id,academic_year,cohort,start_cohort,sub_cohort,status,week_id,week_of_year,week_start,who5_total,delta_1w,rolling_mean_4w,persist_low,total_engagement_score,logins,journal_entries,goals_set,no_engagement_2w,dynamic_flag_count,static_flag_count,total_flag_count
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W11,11,2024-11-11,36,0.0,41.0,True,29.23219416757025,1,2,3,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W12,12,2024-11-18,56,20.0,40.0,True,49.3558078604013,2,2,6,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W13,13,2024-11-25,56,0.0,46.0,True,99.99999839056315,4,4,10,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W14,14,2024-12-02,52,-4.0,50.0,True,54.65595644581592,2,2,5,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W15,15,2024-12-09,56,4.0,55.0,True,40.46666035208607,2,3,7,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W16,16,2024-12-16,52,-4.0,54.0,True,61.780344275750366,4,3,9,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W17,17,2024-12-23,48,-4.0,52.0,True,55.91498602230055,3,2,7,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W18,18,2024-12-30,52,4.0,52.0,True,52.81146444553403,3,2,6,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W19,19,2025-01-06,40,-12.0,48.0,True,15.26964620191522,0,1,3,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W20,20,2025-01-13,40,0.0,45.0,True,33.42228348917741,1,2,5,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W21,21,2025-01-20,56,16.0,47.0,True,98.17794045335283,4,4,10,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W22,22,2025-01-27,44,-12.0,45.0,True,43.04768788102325,3,2,7,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W23,23,2025-02-03,44,0.0,46.0,True,54.49965613551396,2,3,7,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W24,24,2025-02-10,36,-8.0,45.0,True,14.771515793549101,0,0,3,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W25,25,2025-02-17,72,36.0,49.0,True,73.9147121742958,3,3,9,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W26,26,2025-02-24,32,-40.0,46.0,True,23.55108291297924,2,1,5,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W27,27,2025-03-03,64,32.0,51.0,True,73.60779548530063,3,4,9,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W28,28,2025-03-10,40,-24.0,52.0,True,17.12953695436832,0,0,1,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W29,29,2025-03-17,40,0.0,44.0,True,15.04021210800542,0,0,3,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W30,30,2025-03-24,36,-4.0,45.0,True,37.0949553084599,2,1,5,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W31,31,2025-03-31,48,12.0,41.0,True,90.15707964598039,4,4,9,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W32,32,2025-04-07,40,-8.0,41.0,True,39.74829296633759,1,1,5,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W33,33,2025-04-14,56,16.0,45.0,True,49.18891820376721,2,3,6,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W34,34,2025-04-21,36,-20.0,45.0,True,41.85222397758149,3,2,5,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W35,35,2025-04-28,48,12.0,45.0,True,14.345190553354417,1,0,1,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W36,36,2025-05-05,24,-24.0,41.0,True,16.70312405976331,0,0,3,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W37,37,2025-05-12,48,24.0,39.0,True,34.02578644638438,2,1,4,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W38,38,2025-05-19,64,16.0,46.0,True,64.71646305745512,4,3,8,False,2.0,0.0,2.0
06e48c5b-089f-4680-82ec-5741dffbad99,2024-2025,7,7,A,active,2024-2025-W39,39,2025-05-26,60,-4.0,49.0,True,56.89054342439791,2,2,6,False,2.0,0.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W01,1,2024-09-02,48,,48.0,False,40.582765355739376,2,3,7,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W02,2,2024-09-09,80,32.0,64.0,False,80.84087031261504,5,4,9,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W03,3,2024-09-16,52,-28.0,60.0,False,28.696049723907837,1,2,4,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W04,4,2024-09-23,52,0.0,58.0,False,66.72088502625695,3,3,9,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W05,5,2024-09-30,36,-16.0,55.0,False,50.284465104463294,3,2,5,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W06,6,2024-10-07,68,32.0,52.0,False,85.06091390212464,4,5,10,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W07,7,2024-10-14,44,-24.0,50.0,False,0.0,1,0,3,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W08,8,2024-10-21,56,12.0,51.0,False,54.28920188490657,3,3,7,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W09,9,2024-10-28,40,-16.0,52.0,False,53.03118717650872,3,3,6,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W10,10,2024-11-04,68,28.0,52.0,False,82.56779209230143,4,4,10,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W11,11,2024-11-11,68,0.0,58.0,False,86.5630833496781,4,4,9,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W12,12,2024-11-18,76,8.0,63.0,False,70.81112701129744,3,3,9,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W13,13,2024-11-25,56,-20.0,67.0,False,55.103364900538416,2,2,5,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W14,14,2024-12-02,64,8.0,66.0,False,63.333353130759065,3,3,7,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W15,15,2024-12-09,68,4.0,66.0,False,72.51992390284575,3,4,7,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W16,16,2024-12-16,40,-28.0,57.0,False,45.706009181490934,2,2,6,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W17,17,2024-12-23,68,28.0,60.0,False,51.636075267274336,2,3,7,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W18,18,2024-12-30,64,-4.0,60.0,False,70.11481870455107,3,3,8,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W19,19,2025-01-06,68,4.0,60.0,False,85.58541331931008,5,4,10,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W20,20,2025-01-13,68,0.0,67.0,False,65.31488615641113,3,3,8,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W21,21,2025-01-20,56,-12.0,64.0,False,88.91290134457925,4,4,10,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W22,22,2025-01-27,48,-8.0,60.0,False,57.024680636707735,2,3,7,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W23,23,2025-02-03,64,16.0,59.0,False,70.81308694906323,3,4,9,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W24,24,2025-02-10,76,12.0,61.0,False,99.33854448342807,4,4,10,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W25,25,2025-02-17,36,-40.0,56.0,False,76.00136626237524,3,3,8,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W26,26,2025-02-24,64,28.0,60.0,False,38.28425365879918,2,1,4,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W27,27,2025-03-03,56,-8.0,58.0,False,39.43807828013732,2,1,5,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W28,28,2025-03-10,64,8.0,55.0,False,99.99999873828557,4,4,10,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W29,29,2025-03-17,52,-12.0,59.0,False,48.62134412136416,3,2,5,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W30,30,2025-03-24,56,4.0,57.0,False,63.53343942573321,3,3,8,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W31,31,2025-03-31,56,0.0,57.0,False,67.56570332112697,3,3,9,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W32,32,2025-04-07,64,8.0,57.0,False,50.7626366565723,2,2,7,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W33,33,2025-04-14,32,-32.0,52.0,False,34.199755974895524,1,2,4,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W34,34,2025-04-21,76,44.0,57.0,False,84.23578927558485,5,4,9,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W35,35,2025-04-28,48,-28.0,55.0,False,40.404467410367474,2,2,6,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W36,36,2025-05-05,40,-8.0,49.0,False,41.9814821611039,2,2,5,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W37,37,2025-05-12,68,28.0,58.0,False,78.25556635691095,3,3,7,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W38,38,2025-05-19,68,0.0,56.0,False,59.61317045030158,3,2,7,False,1.0,1.0,2.0
d0f9aad2-b350-465c-9a0e-423c61275c16,2024-2025,7,7,A,active,2024-2025-W39,39,2025-05-26,76,8.0,63.0,False,93.17926844450245,4,5,10,False,1.0,1.0,2.0
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W01,1,2024-09-02,48,,48.0,False,12.993095608108439,0,0,2,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W02,2,2024-09-09,44,-4.0,46.0,False,28.767439723818743,1,1,5,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W03,3,2024-09-16,68,24.0,53.333333333333336,False,32.998625464202036,1,1,3,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W04,4,2024-09-23,64,-4.0,56.0,False,61.469271857049,3,3,7,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W05,5,2024-09-30,52,-12.0,57.0,False,26.66172490818438,2,2,5,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W06,6,2024-10-07,60,8.0,61.0,False,0.0,0,0,2,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W07,7,2024-10-14,32,-28.0,52.0,False,33.853567617871214,1,1,4,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W08,8,2024-10-21,80,48.0,56.0,False,57.575461320845484,3,2,6,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W09,9,2024-10-28,40,-40.0,53.0,False,17.26541577772048,0,0,2,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W10,10,2024-11-04,76,36.0,57.0,False,99.99999853303824,4,4,9,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W11,11,2024-11-11,72,-4.0,67.0,False,46.97047004752173,3,2,7,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W12,12,2024-11-18,32,-40.0,55.0,False,17.317819787341218,0,0,2,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W13,13,2024-11-25,68,36.0,62.0,False,59.67441398870399,3,2,7,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W14,14,2024-12-02,52,-16.0,56.0,False,52.998826499378126,3,2,6,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W15,15,2024-12-09,72,20.0,56.0,False,29.815314522399817,1,1,5,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W16,16,2024-12-16,72,0.0,66.0,False,46.54497492105355,2,2,6,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W17,17,2024-12-23,64,-8.0,65.0,False,39.81021261742451,1,2,5,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W18,18,2024-12-30,76,12.0,71.0,False,45.60210352244184,2,2,5,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W19,19,2025-01-06,52,-24.0,66.0,False,46.95093010552047,2,3,6,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W20,20,2025-01-13,52,0.0,61.0,False,59.95416592923534,2,3,6,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W21,21,2025-01-20,64,12.0,61.0,False,56.320827135692035,2,2,6,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W22,22,2025-01-27,72,8.0,60.0,False,79.35332288146556,4,4,7,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W23,23,2025-02-03,76,4.0,66.0,False,93.49980044548228,4,5,10,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W24,24,2025-02-10,80,4.0,73.0,False,69.4810724670598,3,3,8,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W25,25,2025-02-17,60,-20.0,72.0,False,49.71934395383452,2,2,5,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W26,26,2025-02-24,60,0.0,69.0,False,50.218877960852105,2,2,5,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W27,27,2025-03-03,48,-12.0,62.0,False,38.3810084126282,1,2,3,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W28,28,2025-03-10,64,16.0,58.0,False,41.58622009339361,2,3,5,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W29,29,2025-03-17,36,-28.0,52.0,False,46.90788310657486,2,3,7,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W30,30,2025-03-24,72,36.0,55.0,False,46.77571613385082,3,2,6,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W31,31,2025-03-31,52,-20.0,56.0,False,27.093621169455105,1,1,5,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W32,32,2025-04-07,64,12.0,56.0,False,37.18631694929638,1,1,5,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W33,33,2025-04-14,76,12.0,66.0,False,51.84050478558743,3,2,5,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W34,34,2025-04-21,56,-20.0,62.0,False,79.03580579009608,4,4,7,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W35,35,2025-04-28,36,-20.0,58.0,False,24.22108257142489,1,1,5,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W36,36,2025-05-05,52,16.0,55.0,False,40.800871016000194,2,2,6,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W37,37,2025-05-12,48,-4.0,48.0,False,50.95435413136895,2,2,7,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W38,38,2025-05-19,56,8.0,48.0,False,11.219442902659166,1,0,2,False,,,
8c1440b3-2b17-4018-842f-3f21a87cf32a,2024-2025,7,7,A,active,2024-2025-W39,39,2025-05-26,52,-4.0,52.0,False,37.76312606538454,2,1,5,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W01,1,2024-09-02,60,,60.0,False,57.88943300952732,2,2,7,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W02,2,2024-09-09,76,16.0,68.0,False,77.11617187929188,3,4,9,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W03,3,2024-09-16,60,-16.0,65.33333333333333,False,99.9999986794871,4,5,9,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W04,4,2024-09-23,48,-12.0,61.0,False,18.614513577003937,0,1,2,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W05,5,2024-09-30,76,28.0,65.0,False,15.766473965258939,0,0,3,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W06,6,2024-10-07,80,4.0,66.0,False,68.06926029343211,4,3,7,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W07,7,2024-10-14,56,-24.0,65.0,False,18.102320495418045,0,0,3,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W08,8,2024-10-21,88,32.0,75.0,False,57.89209708412312,2,3,7,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W09,9,2024-10-28,80,-8.0,76.0,False,72.47931270420132,3,3,7,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W10,10,2024-11-04,84,4.0,77.0,False,49.21291834888414,2,2,5,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W11,11,2024-11-11,44,-40.0,74.0,False,0.0,1,0,3,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W12,12,2024-11-18,72,28.0,70.0,False,14.107502349944786,1,0,2,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W13,13,2024-11-25,60,-12.0,65.0,False,24.33427583793923,1,2,4,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W14,14,2024-12-02,72,12.0,62.0,False,26.528078083381804,1,2,5,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W15,15,2024-12-09,52,-20.0,64.0,False,30.137691851079488,1,2,3,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W16,16,2024-12-16,60,8.0,61.0,False,23.738202592015032,1,1,4,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W17,17,2024-12-23,40,-20.0,56.0,False,11.536017439328814,0,0,1,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W18,18,2024-12-30,76,36.0,57.0,False,35.67867266208692,1,1,3,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W19,19,2025-01-06,64,-12.0,60.0,False,41.14567910685929,2,2,6,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W20,20,2025-01-13,60,-4.0,60.0,False,27.315707845278137,1,1,4,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W21,21,2025-01-20,36,-24.0,59.0,False,8.377141316368128,0,1,3,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W22,22,2025-01-27,84,48.0,61.0,False,46.50014901193723,2,3,7,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W23,23,2025-02-03,44,-40.0,56.0,False,22.81724320171763,1,1,3,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W24,24,2025-02-10,68,24.0,58.0,False,50.16135897975636,3,2,6,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W25,25,2025-02-17,80,12.0,69.0,False,43.55857620933803,2,2,7,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W26,26,2025-02-24,56,-24.0,62.0,False,32.90795689497747,1,1,5,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W27,27,2025-03-03,76,20.0,70.0,False,12.644419786269134,1,0,3,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W28,28,2025-03-10,64,-12.0,69.0,False,15.573635462132788,0,0,1,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W29,29,2025-03-17,72,8.0,67.0,False,42.13584893677564,2,2,7,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W30,30,2025-03-24,76,4.0,72.0,False,14.456684124409097,0,0,3,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W31,31,2025-03-31,56,-20.0,67.0,False,48.76136694876988,3,2,5,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W32,32,2025-04-07,80,24.0,71.0,False,37.73689953770317,2,2,5,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W33,33,2025-04-14,52,-28.0,66.0,False,32.52279603558451,2,1,4,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W34,34,2025-04-21,84,32.0,68.0,False,69.82594733981962,4,3,8,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W35,35,2025-04-28,48,-36.0,66.0,False,14.35310472636582,1,0,3,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W36,36,2025-05-05,68,20.0,63.0,False,70.76514209062799,3,3,8,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W37,37,2025-05-12,68,0.0,67.0,False,63.9476610147211,3,4,7,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W38,38,2025-05-19,60,-8.0,61.0,False,30.626200414770576,2,1,3,False,,,
2684c837-41f9-4137-a045-c938874e2469,2024-2025,7,7,A,active,2024-2025-W39,39,2025-05-26,80,20.0,69.0,False,38.8994983059947,1,2,4,False,,,
29868371-ad21-4604-a36b-d271d985c684,2024-2025,7,7,A,active,2024-2025-W01,1,2024-09-02,32,,32.0,True,7.919520683634602,0,0,3,False,2.0,0.0,2.0
29868371-ad21-4604-a36b-d271d985c684,2024-2025,7,7,A,active,2024-2025-W02,2,2024-09-09,40,8.0,36.0,True,33.707082368535225,1,1,3,False,2.0,0.0,2.0
29868371-ad21-4604-a36b-d271d985c684,2024-2025,7,7,A,active,2024-2025-W03,3,2024-09-16,52,12.0,41.333333333333336,True,42.628555182619394,2,3,6,False,2.0,0.0,2.0
