student_id,year_x,grade,class,gender,term_name,year_y,term,start_date,end_date,WHO5_Score,TimeOnPlatform,LoginsPerWeek,TaskCompletionRate,EngagementScore
788,2024,10,10C,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,9.4,27.9,7.0,0.61,50.3
788,2024,10,10C,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,11.7,13.4,7.0,0.77,49.5
754,2024,10,10D,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,21.4,37.5,5.0,0.95,58.6
754,2024,10,10D,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,17.5,40.0,4.0,0.95,56.4
754,2024,10,10D,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,10.3,40.0,6.0,0.86,59.8
754,2024,10,10D,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,23.3,33.3,4.0,0.42,38.0
754,2024,10,10D,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,22.9,56.3,1.0,0.62,44.2
754,2024,10,10D,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,4.1,51.1,5.0,0.6,53.5
754,2024,10,10D,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,11.0,30.6,2.0,0.75,40.6
754,2024,10,10D,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,25.0,36.4,4.0,0.96,55.5
754,2024,10,10D,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,19.2,51.2,5.0,0.68,56.0
754,2024,10,10D,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,20.1,44.8,5.0,0.8,56.8
754,2024,10,10D,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,23.7,65.9,4.0,0.94,66.7
754,2024,10,10D,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,6.4,33.7,4.0,0.98,55.0
754,2024,10,10D,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,21.9,23.2,6.0,0.47,41.3
754,2024,10,10D,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,15.2,54.5,3.0,1.0,60.7
754,2024,10,10D,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,17.2,48.4,2.0,0.69,46.0
821,2024,10,10A,Male,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,17.2,8.7,1.0,0.78,29.9
821,2024,10,10A,Male,Spring 2020,2020,Spring,2020-01-05,2020-03-29,14.6,37.5,5.0,0.49,44.7
821,2024,10,10A,Male,Summer 2020,2020,Summer,2020-04-15,2020-07-20,4.2,19.0,5.0,0.82,47.3
821,2024,10,10A,Male,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,20.5,18.9,1.0,0.73,32.4
821,2024,10,10A,Male,Spring 2021,2021,Spring,2021-01-05,2021-03-29,17.0,29.4,1.0,0.7,35.7
821,2024,10,10A,Male,Summer 2021,2021,Summer,2021-04-15,2021-07-20,18.4,33.3,7.0,0.68,54.6
821,2024,10,10A,Male,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,22.2,62.1,1.0,0.42,40.4
821,2024,10,10A,Male,Spring 2022,2022,Spring,2022-01-05,2022-03-29,14.3,28.0,5.0,0.99,55.8
821,2024,10,10A,Male,Summer 2022,2022,Summer,2022-04-15,2022-07-20,17.5,35.9,1.0,0.55,33.8
821,2024,10,10A,Male,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,10.0,48.2,1.0,0.71,43.6
821,2024,10,10A,Male,Spring 2023,2023,Spring,2023-01-05,2023-03-29,19.0,29.0,4.0,0.7,44.5
821,2024,10,10A,Male,Summer 2023,2023,Summer,2023-04-15,2023-07-20,25.0,30.6,7.0,0.46,47.0
821,2024,10,10A,Male,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,12.5,45.3,5.0,0.68,53.5
821,2024,10,10A,Male,Spring 2025,2025,Spring,2025-01-05,2025-03-29,14.5,32.7,3.0,0.92,49.6
821,2024,10,10A,Male,Summer 2025,2025,Summer,2025-04-15,2025-07-20,14.4,44.6,6.0,0.6,53.9
823,2024,10,10C,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,16.1,43.1,1.0,0.97,49.4
823,2024,10,10C,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,11.0,24.1,4.0,0.54,37.7
823,2024,10,10C,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,18.2,53.0,3.0,0.69,50.8
823,2024,10,10C,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,12.1,46.8,1.0,0.81,46.0
823,2024,10,10C,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,16.1,31.0,1.0,0.93,43.3
823,2024,10,10C,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,16.4,34.9,2.0,0.85,45.3
823,2024,10,10C,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,17.6,71.9,2.0,0.69,55.5
823,2024,10,10C,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,14.5,37.7,1.0,0.41,30.3
823,2024,10,10C,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,21.9,48.9,5.0,0.51,49.8
823,2024,10,10C,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,24.0,45.9,7.0,0.98,68.8
823,2024,10,10C,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,17.5,42.0,2.0,0.85,48.2
823,2024,10,10C,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,14.8,48.6,6.0,0.99,67.1
823,2024,10,10C,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,7.5,39.1,7.0,0.7,57.7
823,2024,10,10C,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,23.7,36.4,7.0,0.68,55.8
823,2024,10,10C,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,17.0,32.3,2.0,0.79,42.8
752,2024,10,10B,Male,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,22.0,39.9,1.0,0.99,48.8
752,2024,10,10B,Male,Spring 2020,2020,Spring,2020-01-05,2020-03-29,21.0,39.7,2.0,0.74,44.2
752,2024,10,10B,Male,Summer 2020,2020,Summer,2020-04-15,2020-07-20,7.4,41.4,5.0,0.97,60.6
752,2024,10,10B,Male,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,25.0,42.1,3.0,0.78,49.2
752,2024,10,10B,Male,Spring 2021,2021,Spring,2021-01-05,2021-03-29,15.0,46.2,7.0,0.59,57.1
752,2024,10,10B,Male,Summer 2021,2021,Summer,2021-04-15,2021-07-20,23.4,39.3,3.0,0.94,52.9
752,2024,10,10B,Male,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,11.9,38.5,3.0,0.86,50.1
752,2024,10,10B,Male,Spring 2022,2022,Spring,2022-01-05,2022-03-29,20.2,32.1,6.0,0.52,46.5
752,2024,10,10B,Male,Summer 2022,2022,Summer,2022-04-15,2022-07-20,14.0,43.1,6.0,0.88,61.7
752,2024,10,10B,Male,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,24.0,65.5,6.0,0.68,64.6
752,2024,10,10B,Male,Spring 2023,2023,Spring,2023-01-05,2023-03-29,22.9,53.6,6.0,0.81,63.9
752,2024,10,10B,Male,Summer 2023,2023,Summer,2023-04-15,2023-07-20,16.5,46.6,4.0,0.74,53.0
752,2024,10,10B,Male,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,22.0,46.6,2.0,0.58,42.1
752,2024,10,10B,Male,Spring 2025,2025,Spring,2025-01-05,2025-03-29,9.2,66.7,2.0,1.0,62.6
752,2024,10,10B,Male,Summer 2025,2025,Summer,2025-04-15,2025-07-20,21.2,59.6,6.0,0.67,61.9
856,2024,10,10A,Male,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,20.1,57.0,1.0,0.52,41.3
856,2024,10,10A,Male,Spring 2020,2020,Spring,2020-01-05,2020-03-29,19.8,3.9,6.0,0.5,34.6
856,2024,10,10A,Male,Summer 2020,2020,Summer,2020-04-15,2020-07-20,11.5,69.5,3.0,0.84,61.9
856,2024,10,10A,Male,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,10.2,44.1,5.0,0.78,55.9
856,2024,10,10A,Male,Spring 2021,2021,Spring,2021-01-05,2021-03-29,19.8,13.1,6.0,0.64,42.4
856,2024,10,10A,Male,Summer 2021,2021,Summer,2021-04-15,2021-07-20,17.5,49.3,7.0,0.82,65.3
856,2024,10,10A,Male,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,14.2,41.4,6.0,0.71,55.8
856,2024,10,10A,Male,Spring 2022,2022,Spring,2022-01-05,2022-03-29,19.6,35.9,2.0,0.59,38.0
856,2024,10,10A,Male,Summer 2022,2022,Summer,2022-04-15,2022-07-20,10.8,37.5,2.0,0.96,49.9
856,2024,10,10A,Male,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,18.8,19.5,1.0,0.75,33.2
856,2024,10,10A,Male,Spring 2023,2023,Spring,2023-01-05,2023-03-29,20.8,20.4,6.0,0.87,52.4
856,2024,10,10A,Male,Summer 2023,2023,Summer,2023-04-15,2023-07-20,14.1,30.2,3.0,0.81,45.4
856,2024,10,10A,Male,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,25.0,41.1,2.0,0.97,51.5
856,2024,10,10A,Male,Spring 2025,2025,Spring,2025-01-05,2025-03-29,17.8,56.8,5.0,0.74,59.8
856,2024,10,10A,Male,Summer 2025,2025,Summer,2025-04-15,2025-07-20,16.2,31.3,7.0,0.52,49.1
857,2024,10,10B,Male,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,20.0,22.3,5.0,0.93,51.7
857,2024,10,10B,Male,Spring 2020,2020,Spring,2020-01-05,2020-03-29,18.1,46.9,4.0,0.47,45.0
857,2024,10,10B,Male,Summer 2020,2020,Summer,2020-04-15,2020-07-20,12.7,20.1,1.0,0.61,29.3
857,2024,10,10B,Male,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,22.2,42.1,4.0,0.52,44.4
857,2024,10,10B,Male,Spring 2021,2021,Spring,2021-01-05,2021-03-29,19.3,37.6,1.0,0.54,34.3
857,2024,10,10B,Male,Summer 2021,2021,Summer,2021-04-15,2021-07-20,10.7,46.4,1.0,0.87,47.6
857,2024,10,10B,Male,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,6.7,33.7,1.0,0.56,33.4
857,2024,10,10B,Male,Spring 2022,2022,Spring,2022-01-05,2022-03-29,7.3,49.8,2.0,0.81,50.1
857,2024,10,10B,Male,Summer 2022,2022,Summer,2022-04-15,2022-07-20,17.4,24.9,1.0,0.42,25.5
857,2024,10,10B,Male,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,25.0,70.7,3.0,0.78,60.6
857,2024,10,10B,Male,Spring 2023,2023,Spring,2023-01-05,2023-03-29,17.4,16.5,7.0,0.48,42.0
857,2024,10,10B,Male,Summer 2023,2023,Summer,2023-04-15,2023-07-20,18.2,74.7,3.0,0.87,64.9
857,2024,10,10B,Male,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,21.1,28.0,2.0,0.78,40.6
857,2024,10,10B,Male,Spring 2025,2025,Spring,2025-01-05,2025-03-29,18.8,50.1,6.0,0.87,64.1
857,2024,10,10B,Male,Summer 2025,2025,Summer,2025-04-15,2025-07-20,16.6,32.3,3.0,0.51,37.1
858,2024,10,10C,Male,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,22.6,44.6,3.0,0.74,49.0
858,2024,10,10C,Male,Spring 2020,2020,Spring,2020-01-05,2020-03-29,13.0,55.9,2.0,0.9,55.4
858,2024,10,10C,Male,Summer 2020,2020,Summer,2020-04-15,2020-07-20,21.1,54.3,4.0,0.64,52.9
858,2024,10,10C,Male,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,25.0,42.1,1.0,0.69,40.7
858,2024,10,10C,Male,Spring 2021,2021,Spring,2021-01-05,2021-03-29,23.7,37.8,4.0,0.44,40.3
858,2024,10,10C,Male,Summer 2021,2021,Summer,2021-04-15,2021-07-20,19.4,61.9,7.0,0.61,64.2
858,2024,10,10C,Male,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,8.3,45.0,1.0,0.83,45.8
858,2024,10,10C,Male,Spring 2022,2022,Spring,2022-01-05,2022-03-29,7.1,23.1,4.0,0.61,39.5
858,2024,10,10C,Male,Summer 2022,2022,Summer,2022-04-15,2022-07-20,14.9,46.0,3.0,0.5,42.3
858,2024,10,10C,Male,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,6.7,13.8,7.0,0.45,39.9
858,2024,10,10C,Male,Spring 2023,2023,Spring,2023-01-05,2023-03-29,17.6,30.4,5.0,0.77,50.2
858,2024,10,10C,Male,Summer 2023,2023,Summer,2023-04-15,2023-07-20,18.9,37.5,7.0,0.96,64.8
858,2024,10,10C,Male,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,19.5,37.9,7.0,0.63,54.9
858,2024,10,10C,Male,Spring 2025,2025,Spring,2025-01-05,2025-03-29,11.7,49.7,7.0,0.55,57.5
858,2024,10,10C,Male,Summer 2025,2025,Summer,2025-04-15,2025-07-20,14.9,55.2,3.0,0.63,49.8
859,2024,10,10D,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,23.8,25.3,2.0,0.83,41.0
859,2024,10,10D,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,10.3,58.0,2.0,0.76,51.9
859,2024,10,10D,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,22.4,23.8,1.0,0.75,35.0
859,2024,10,10D,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,20.0,40.4,3.0,0.64,44.4
859,2024,10,10D,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,23.7,38.1,1.0,0.69,39.1
859,2024,10,10D,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,16.1,5.8,1.0,0.72,26.9
859,2024,10,10D,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,10.3,44.4,3.0,0.95,55.3
859,2024,10,10D,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,20.3,53.2,5.0,0.61,54.6
859,2024,10,10D,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,13.5,47.9,7.0,0.94,68.3
859,2024,10,10D,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,25.0,36.3,3.0,0.64,42.8
859,2024,10,10D,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,11.9,59.3,7.0,0.52,60.4
859,2024,10,10D,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,13.8,33.6,1.0,0.55,32.9
859,2024,10,10D,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,8.6,40.1,3.0,0.52,40.7
859,2024,10,10D,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,17.6,36.7,5.0,0.78,53.1
859,2024,10,10D,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,19.4,58.8,2.0,0.91,56.8
860,2024,10,10E,Male,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,16.4,37.8,7.0,0.41,48.5
860,2024,10,10E,Male,Spring 2020,2020,Spring,2020-01-05,2020-03-29,25.0,36.2,2.0,0.44,33.8
860,2024,10,10E,Male,Summer 2020,2020,Summer,2020-04-15,2020-07-20,13.8,34.6,7.0,0.89,61.6
860,2024,10,10E,Male,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,13.1,50.4,1.0,0.59,40.8
860,2024,10,10E,Male,Spring 2021,2021,Spring,2021-01-05,2021-03-29,14.4,52.9,3.0,0.86,55.9
860,2024,10,10E,Male,Summer 2021,2021,Summer,2021-04-15,2021-07-20,17.0,49.0,6.0,0.44,50.7
860,2024,10,10E,Male,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,19.7,51.1,6.0,0.81,62.8
860,2024,10,10E,Male,Spring 2022,2022,Spring,2022-01-05,2022-03-29,17.7,35.3,5.0,0.71,50.3
860,2024,10,10E,Male,Summer 2022,2022,Summer,2022-04-15,2022-07-20,10.2,45.3,7.0,0.51,54.5
860,2024,10,10E,Male,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,21.7,51.4,5.0,0.78,59.1
860,2024,10,10E,Male,Spring 2023,2023,Spring,2023-01-05,2023-03-29,18.3,55.2,2.0,0.49,42.7
860,2024,10,10E,Male,Summer 2023,2023,Summer,2023-04-15,2023-07-20,15.9,51.5,6.0,0.73,60.4
860,2024,10,10E,Male,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,21.9,24.9,5.0,0.7,45.9
860,2024,10,10E,Male,Spring 2025,2025,Spring,2025-01-05,2025-03-29,15.3,27.0,7.0,0.96,60.5
860,2024,10,10E,Male,Summer 2025,2025,Summer,2025-04-15,2025-07-20,17.1,44.1,4.0,0.92,57.3
48,2024,11,11B,Male,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,9.4,11.5,3.0,0.97,42.7
48,2024,11,11B,Male,Spring 2020,2020,Spring,2020-01-05,2020-03-29,19.7,48.6,3.0,0.57,45.4
48,2024,11,11B,Male,Summer 2020,2020,Summer,2020-04-15,2020-07-20,25.0,30.1,4.0,0.43,37.0
48,2024,11,11B,Male,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,17.3,45.4,4.0,0.58,47.6
48,2024,11,11B,Male,Spring 2021,2021,Spring,2021-01-05,2021-03-29,17.7,36.8,6.0,0.57,49.7
48,2024,11,11B,Male,Summer 2021,2021,Summer,2021-04-15,2021-07-20,18.8,40.0,1.0,0.9,45.8
48,2024,11,11B,Male,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,14.4,25.8,2.0,0.75,38.9
48,2024,11,11B,Male,Spring 2022,2022,Spring,2022-01-05,2022-03-29,10.8,40.4,4.0,0.64,47.4
48,2024,11,11B,Male,Summer 2022,2022,Summer,2022-04-15,2022-07-20,17.8,23.6,1.0,0.86,38.2
48,2024,11,11B,Male,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,15.8,50.5,5.0,0.94,63.3
48,2024,11,11B,Male,Spring 2023,2023,Spring,2023-01-05,2023-03-29,18.1,39.6,1.0,0.4,30.9
48,2024,11,11B,Male,Summer 2023,2023,Summer,2023-04-15,2023-07-20,19.6,62.8,6.0,0.71,64.5
48,2024,11,11B,Male,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,8.2,55.5,2.0,0.45,41.6
48,2024,11,11B,Male,Spring 2025,2025,Spring,2025-01-05,2025-03-29,22.5,55.8,6.0,0.78,63.9
48,2024,11,11B,Male,Summer 2025,2025,Summer,2025-04-15,2025-07-20,11.8,55.0,4.0,0.96,62.9
794,2024,11,11D,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,15.8,19.0,6.0,0.95,54.2
794,2024,11,11D,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,14.8,30.0,4.0,0.66,43.9
794,2024,11,11D,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,14.9,45.1,2.0,0.65,43.5
794,2024,11,11D,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,19.1,59.5,2.0,0.78,53.4
794,2024,11,11D,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,11.9,46.6,6.0,0.53,52.6
794,2024,11,11D,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,9.9,34.6,6.0,0.43,44.6
794,2024,11,11D,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,20.4,45.6,2.0,0.4,36.3
794,2024,11,11D,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,20.3,68.9,2.0,0.95,62.0
794,2024,11,11D,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,12.2,30.0,6.0,0.88,56.4
794,2024,11,11D,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,23.3,24.4,5.0,0.73,46.7
794,2024,11,11D,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,22.8,45.5,6.0,0.78,59.5
794,2024,11,11D,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,15.2,39.9,3.0,0.68,45.4
794,2024,11,11D,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,16.4,37.7,1.0,0.78,41.5
794,2024,11,11D,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,14.4,38.5,5.0,0.88,56.7
794,2024,11,11D,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,23.0,52.5,3.0,0.51,45.4
91,2024,11,11D,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,16.9,38.2,3.0,0.76,47.0
91,2024,11,11D,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,20.5,25.8,6.0,0.59,45.9
91,2024,11,11D,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,23.9,58.0,5.0,0.67,58.4
91,2024,11,11D,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,16.3,47.7,7.0,0.65,59.7
91,2024,11,11D,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,16.3,45.4,6.0,0.79,59.9
91,2024,11,11D,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,13.7,63.2,3.0,0.6,52.4
91,2024,11,11D,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,19.3,37.0,2.0,0.68,41.4
91,2024,11,11D,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,17.3,36.9,2.0,0.54,36.9
91,2024,11,11D,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,11.0,57.0,2.0,0.52,44.4
91,2024,11,11D,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,19.8,27.7,1.0,0.51,29.5
91,2024,11,11D,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,24.7,54.1,4.0,0.8,57.7
91,2024,11,11D,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,10.7,51.6,1.0,0.81,48.1
91,2024,11,11D,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,17.6,45.8,1.0,0.75,43.9
91,2024,11,11D,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,15.4,52.9,7.0,0.93,70.0
91,2024,11,11D,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,20.8,29.6,7.0,0.83,57.8
106,2024,11,11E,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,22.2,58.4,3.0,1.0,62.2
106,2024,11,11E,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,13.6,10.7,3.0,0.91,40.5
106,2024,11,11E,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,22.6,25.5,3.0,0.47,33.3
106,2024,11,11E,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,8.7,59.5,3.0,0.85,58.3
106,2024,11,11E,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,6.9,46.2,1.0,0.42,34.0
106,2024,11,11E,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,18.5,47.3,7.0,0.94,68.0
106,2024,11,11E,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,21.7,26.3,4.0,1.0,52.4
106,2024,11,11E,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,13.1,41.5,4.0,0.78,52.1
106,2024,11,11E,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,22.1,26.5,7.0,0.61,49.8
106,2024,11,11E,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,19.2,80.7,7.0,0.99,82.9
106,2024,11,11E,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,18.7,43.3,2.0,0.87,49.6
106,2024,11,11E,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,15.6,28.2,2.0,0.66,37.1
106,2024,11,11E,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,23.9,22.9,4.0,0.79,44.9
106,2024,11,11E,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,25.0,40.1,3.0,0.99,54.7
106,2024,11,11E,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,21.8,33.9,2.0,0.9,46.7
40,2024,11,11B,Male,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,19.1,60.6,5.0,0.99,68.8
40,2024,11,11B,Male,Spring 2020,2020,Spring,2020-01-05,2020-03-29,21.0,40.7,3.0,0.6,43.3
40,2024,11,11B,Male,Summer 2020,2020,Summer,2020-04-15,2020-07-20,9.4,42.7,2.0,0.93,50.8
40,2024,11,11B,Male,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,23.4,33.8,1.0,0.95,45.0
40,2024,11,11B,Male,Spring 2021,2021,Spring,2021-01-05,2021-03-29,3.0,39.5,6.0,0.58,51.3
40,2024,11,11B,Male,Summer 2021,2021,Summer,2021-04-15,2021-07-20,25.0,49.0,5.0,0.94,62.8
40,2024,11,11B,Male,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,25.0,65.0,1.0,0.88,55.3
40,2024,11,11B,Male,Spring 2022,2022,Spring,2022-01-05,2022-03-29,14.3,41.5,6.0,0.84,59.9
40,2024,11,11B,Male,Summer 2022,2022,Summer,2022-04-15,2022-07-20,11.6,21.5,5.0,0.43,36.4
40,2024,11,11B,Male,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,18.5,59.2,4.0,0.79,59.5
40,2024,11,11B,Male,Spring 2023,2023,Spring,2023-01-05,2023-03-29,14.3,42.9,1.0,0.63,39.1
40,2024,11,11B,Male,Summer 2023,2023,Summer,2023-04-15,2023-07-20,11.5,44.1,2.0,0.63,42.5
40,2024,11,11B,Male,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,4.1,27.2,1.0,0.5,28.7
40,2024,11,11B,Male,Spring 2025,2025,Spring,2025-01-05,2025-03-29,19.8,30.1,6.0,0.78,53.5
40,2024,11,11B,Male,Summer 2025,2025,Summer,2025-04-15,2025-07-20,17.4,37.8,4.0,0.52,42.7
54,2024,11,11C,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,15.7,52.3,1.0,0.58,41.2
54,2024,11,11C,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,21.3,42.0,6.0,0.45,48.4
54,2024,11,11C,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,25.0,30.5,3.0,0.53,37.2
54,2024,11,11C,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,19.9,24.6,2.0,0.79,39.5
54,2024,11,11C,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,25.0,31.8,5.0,0.64,47.0
54,2024,11,11C,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,15.4,19.2,1.0,0.8,34.5
54,2024,11,11C,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,11.6,58.7,2.0,0.97,58.5
54,2024,11,11C,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,10.5,32.0,1.0,0.71,37.3
54,2024,11,11C,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,11.1,66.2,7.0,0.91,74.9
54,2024,11,11C,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,25.0,32.3,5.0,0.47,42.1
54,2024,11,11C,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,22.1,62.7,2.0,0.64,50.3
54,2024,11,11C,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,25.0,51.6,4.0,0.93,60.7
54,2024,11,11C,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,19.8,30.5,3.0,0.86,46.9
