student_id,academic_year,year_start,cohort,sub_cohort,start_cohort,progression_cohort,status,gender,ethnicity_major,SEN_status,Any_SEND
61,2023–2024,2023,12,B,8B,,graduated,Male,White,No SEN,False
62,2023–2024,2023,12,B,8B,,graduated,Female,White,No SEN,False
63,2023–2024,2023,12,B,8B,,graduated,Male,White,No SEN,False
64,2023–2024,2023,12,B,8B,,graduated,Male,White,No SEN,False
65,2023–2024,2023,12,B,8B,,graduated,Female,White,SEN Support,True
66,2023–2024,2023,12,B,8B,,graduated,Male,Black,No SEN,False
67,2023–2024,2023,12,B,8B,,graduated,Male,White,SEN Support,True
68,2023–2024,2023,12,B,8B,,graduated,Male,White,No SEN,False
69,2023–2024,2023,12,B,8B,,graduated,Male,White,No SEN,False
70,2023–2024,2023,12,B,8B,,graduated,Male,Mixed,No SEN,False
71,2023–2024,2023,12,B,8B,,graduated,Male,White,No SEN,False
72,2023–2024,2023,12,B,8B,,graduated,Male,White,No SEN,False
73,2023–2024,2023,12,B,8B,,graduated,Male,Asian,No SEN,False
74,2023–2024,2023,12,B,8B,,graduated,Male,White,No SEN,False
75,2023–2024,2023,12,B,8B,,graduated,Male,White,SEN Support,True
76,2023–2024,2023,12,C,8C,,graduated,Male,White,SEN Support,True
77,2023–2024,2023,12,C,8C,,graduated,Female,White,No SEN,False
78,2023–2024,2023,12,C,8C,,graduated,Male,White,No SEN,False
79,2023–2024,2023,12,C,8C,,graduated,Male,White,No SEN,False
80,2023–2024,2023,12,C,8C,,graduated,Female,White,No SEN,False
81,2023–2024,2023,12,C,8C,,graduated,Male,White,No SEN,False
82,2023–2024,2023,12,C,8C,,graduated,Female,Asian,No SEN,False
83,2023–2024,2023,12,C,8C,,graduated,Female,Other,No SEN,False
84,2023–2024,2023,12,C,8C,,graduated,Male,Asian,No SEN,False
85,2023–2024,2023,12,C,8C,,graduated,Female,Asian,EHCP,True
86,2023–2024,2023,12,C,8C,,graduated,Male,White,No SEN,False
87,2023–2024,2023,12,C,8C,,graduated,Male,Black,SEN Support,True
88,2023–2024,2023,12,C,8C,,graduated,Male,White,No SEN,False
89,2023–2024,2023,12,C,8C,,graduated,Female,Black,No SEN,False
90,2023–2024,2023,12,C,8C,,graduated,Female,Other,No SEN,False
271,2023–2024,2023,10,A,7A,11.0,active,Male,Mixed,No SEN,False
272,2023–2024,2023,10,A,7A,11.0,active,Other,Other,No SEN,False
273,2023–2024,2023,10,A,7A,11.0,active,Male,White,No SEN,False
274,2023–2024,2023,10,A,7A,11.0,active,Female,White,No SEN,False
275,2023–2024,2023,10,A,7A,11.0,active,Male,White,No SEN,False
276,2023–2024,2023,10,A,7A,11.0,active,Male,White,No SEN,False
277,2023–2024,2023,10,A,7A,11.0,active,Male,White,No SEN,False
278,2023–2024,2023,10,A,7A,11.0,active,Female,White,No SEN,False
279,2023–2024,2023,10,A,7A,11.0,active,Male,Other,No SEN,False
280,2023–2024,2023,10,A,7A,11.0,active,Male,White,No SEN,False
281,2023–2024,2023,10,A,7A,11.0,active,Male,Asian,No SEN,False
282,2023–2024,2023,10,A,7A,11.0,active,Female,Black,SEN Support,True
283,2023–2024,2023,10,A,7A,11.0,active,Male,Black,No SEN,False
284,2023–2024,2023,10,A,7A,11.0,active,Male,Black,No SEN,False
285,2023–2024,2023,10,A,7A,11.0,active,Female,White,No SEN,False
286,2023–2024,2023,10,B,7B,11.0,active,Male,Chinese,No SEN,False
287,2023–2024,2023,10,B,7B,11.0,active,Male,Asian,No SEN,False
288,2023–2024,2023,10,B,7B,11.0,active,Female,White,No SEN,False
289,2023–2024,2023,10,B,7B,11.0,active,Female,White,No SEN,False
290,2023–2024,2023,10,B,7B,11.0,active,Male,Mixed,No SEN,False
291,2023–2024,2023,10,B,7B,11.0,active,Female,White,No SEN,False
292,2023–2024,2023,10,B,7B,11.0,active,Male,White,No SEN,False
293,2023–2024,2023,10,B,7B,11.0,active,Female,Mixed,No SEN,False
294,2023–2024,2023,10,B,7B,11.0,active,Male,White,SEN Support,True
295,2023–2024,2023,10,B,7B,11.0,active,Female,White,No SEN,False
296,2023–2024,2023,10,B,7B,11.0,active,Male,Asian,No SEN,False
297,2023–2024,2023,10,B,7B,11.0,active,Male,White,No SEN,False
298,2023–2024,2023,10,B,7B,11.0,active,Male,White,No SEN,False
299,2023–2024,2023,10,B,7B,11.0,active,Male,White,EHCP,True
300,2023–2024,2023,10,B,7B,11.0,active,Female,White,No SEN,False
301,2023–2024,2023,10,C,7C,11.0,active,Male,Black,SEN Support,True
302,2023–2024,2023,10,C,7C,11.0,active,Female,White,SEN Support,True
303,2023–2024,2023,10,C,7C,11.0,active,Female,White,No SEN,False
304,2023–2024,2023,10,C,7C,11.0,active,Female,White,No SEN,False
305,2023–2024,2023,10,C,7C,11.0,active,Female,White,No SEN,False
306,2023–2024,2023,10,C,7C,11.0,active,Male,Asian,EHCP,True
307,2023–2024,2023,10,C,7C,11.0,active,Male,Mixed,No SEN,False
308,2023–2024,2023,10,C,7C,11.0,active,Female,White,No SEN,False
309,2023–2024,2023,10,C,7C,11.0,active,Female,White,No SEN,False
310,2023–2024,2023,10,C,7C,11.0,active,Other,White,No SEN,False
311,2023–2024,2023,10,C,7C,11.0,active,Female,White,No SEN,False
312,2023–2024,2023,10,C,7C,11.0,active,Female,Mixed,No SEN,False
313,2023–2024,2023,10,C,7C,11.0,active,Female,White,SEN Support,True
314,2023–2024,2023,10,C,7C,11.0,active,Male,White,No SEN,False
315,2023–2024,2023,10,C,7C,11.0,active,Male,White,SEN Support,True
316,2023–2024,2023,9,A,7A,10.0,active,Female,Black,No SEN,False
317,2023–2024,2023,9,A,7A,10.0,active,Female,Other,No SEN,False
318,2023–2024,2023,9,A,7A,10.0,active,Male,White,No SEN,False
319,2023–2024,2023,9,A,7A,10.0,active,Male,Asian,No SEN,False
320,2023–2024,2023,9,A,7A,10.0,active,Female,White,No SEN,False
321,2023–2024,2023,9,A,7A,10.0,active,Male,White,No SEN,False
322,2023–2024,2023,9,A,7A,10.0,active,Female,Asian,No SEN,False
323,2023–2024,2023,9,A,7A,10.0,active,Female,Black,EHCP,True
324,2023–2024,2023,9,A,7A,10.0,active,Male,Black,No SEN,False
325,2023–2024,2023,9,A,7A,10.0,active,Female,White,No SEN,False
326,2023–2024,2023,9,A,7A,10.0,active,Male,White,No SEN,False
327,2023–2024,2023,9,A,7A,10.0,active,Female,Asian,No SEN,False
328,2023–2024,2023,9,A,7A,10.0,active,Female,White,No SEN,False
329,2023–2024,2023,9,A,7A,10.0,active,Other,White,SEN Support,True
330,2023–2024,2023,9,A,7A,10.0,active,Female,White,SEN Support,True
331,2023–2024,2023,9,B,7B,10.0,active,Male,Mixed,SEN Support,True
332,2023–2024,2023,9,B,7B,10.0,active,Female,White,EHCP,True
333,2023–2024,2023,9,B,7B,10.0,active,Female,White,No SEN,False
334,2023–2024,2023,9,B,7B,10.0,active,Female,Black,No SEN,False
335,2023–2024,2023,9,B,7B,10.0,active,Male,White,No SEN,False
336,2023–2024,2023,9,B,7B,10.0,active,Female,White,No SEN,False
337,2023–2024,2023,9,B,7B,10.0,active,Male,White,No SEN,False
338,2023–2024,2023,9,B,7B,10.0,active,Female,White,No SEN,False
339,2023–2024,2023,9,B,7B,10.0,active,Male,White,No SEN,False
340,2023–2024,2023,9,B,7B,10.0,active,Female,White,No SEN,False
341,2023–2024,2023,9,B,7B,10.0,active,Male,Asian,No SEN,False
342,2023–2024,2023,9,B,7B,10.0,active,Male,White,No SEN,False
343,2023–2024,2023,9,B,7B,10.0,active,Male,Black,No SEN,False
344,2023–2024,2023,9,B,7B,10.0,active,Male,White,No SEN,False
345,2023–2024,2023,9,B,7B,10.0,active,Male,White,No SEN,False
346,2023–2024,2023,9,C,7C,10.0,active,Male,White,No SEN,False
347,2023–2024,2023,9,C,7C,10.0,active,Female,White,No SEN,False
348,2023–2024,2023,9,C,7C,10.0,active,Female,Asian,No SEN,False
349,2023–2024,2023,9,C,7C,10.0,active,Male,White,No SEN,False
350,2023–2024,2023,9,C,7C,10.0,active,Male,White,No SEN,False
351,2023–2024,2023,9,C,7C,10.0,active,Male,Black,No SEN,False
352,2023–2024,2023,9,C,7C,10.0,active,Female,Black,No SEN,False
353,2023–2024,2023,9,C,7C,10.0,active,Female,Black,No SEN,False
354,2023–2024,2023,9,C,7C,10.0,active,Female,White,No SEN,False
355,2023–2024,2023,9,C,7C,10.0,active,Male,Asian,No SEN,False
356,2023–2024,2023,9,C,7C,10.0,active,Female,White,No SEN,False
357,2023–2024,2023,9,C,7C,10.0,active,Female,White,No SEN,False
358,2023–2024,2023,9,C,7C,10.0,active,Male,White,No SEN,False
359,2023–2024,2023,9,C,7C,10.0,active,Female,White,No SEN,False
360,2023–2024,2023,9,C,7C,10.0,active,Male,White,No SEN,False
361,2023–2024,2023,8,A,7A,9.0,active,Female,White,No SEN,False
362,2023–2024,2023,8,A,7A,9.0,active,Male,Asian,No SEN,False
363,2023–2024,2023,8,A,7A,9.0,active,Female,White,No SEN,False
364,2023–2024,2023,8,A,7A,9.0,active,Female,White,No SEN,False
365,2023–2024,2023,8,A,7A,9.0,active,Female,White,No SEN,False
366,2023–2024,2023,8,A,7A,9.0,active,Female,Black,No SEN,False
367,2023–2024,2023,8,A,7A,9.0,active,Female,White,No SEN,False
368,2023–2024,2023,8,A,7A,9.0,active,Female,White,No SEN,False
369,2023–2024,2023,8,A,7A,9.0,active,Male,Asian,No SEN,False
370,2023–2024,2023,8,A,7A,9.0,active,Female,Asian,SEN Support,True
371,2023–2024,2023,8,A,7A,9.0,active,Male,White,No SEN,False
372,2023–2024,2023,8,A,7A,9.0,active,Male,Mixed,No SEN,False
373,2023–2024,2023,8,A,7A,9.0,active,Male,Asian,No SEN,False
374,2023–2024,2023,8,A,7A,9.0,active,Female,Mixed,No SEN,False
375,2023–2024,2023,8,A,7A,9.0,active,Female,White,No SEN,False
376,2023–2024,2023,8,B,7B,9.0,active,Female,Black,No SEN,False
377,2023–2024,2023,8,B,7B,9.0,active,Female,White,No SEN,False
378,2023–2024,2023,8,B,7B,9.0,active,Other,White,SEN Support,True
379,2023–2024,2023,8,B,7B,9.0,active,Female,White,No SEN,False
380,2023–2024,2023,8,B,7B,9.0,active,Male,White,No SEN,False
381,2023–2024,2023,8,B,7B,9.0,active,Male,White,SEN Support,True
382,2023–2024,2023,8,B,7B,9.0,active,Male,Asian,No SEN,False
383,2023–2024,2023,8,B,7B,9.0,active,Male,White,SEN Support,True
384,2023–2024,2023,8,B,7B,9.0,active,Female,White,No SEN,False
385,2023–2024,2023,8,B,7B,9.0,active,Female,White,No SEN,False
386,2023–2024,2023,8,B,7B,9.0,active,Male,White,No SEN,False
387,2023–2024,2023,8,B,7B,9.0,active,Female,Chinese,No SEN,False
388,2023–2024,2023,8,B,7B,9.0,active,Female,White,SEN Support,True
389,2023–2024,2023,8,B,7B,9.0,active,Female,White,No SEN,False
390,2023–2024,2023,8,B,7B,9.0,active,Female,White,No SEN,False
391,2023–2024,2023,8,C,7C,9.0,active,Female,White,No SEN,False
392,2023–2024,2023,8,C,7C,9.0,active,Female,White,No SEN,False
393,2023–2024,2023,8,C,7C,9.0,active,Male,Mixed,No SEN,False
394,2023–2024,2023,8,C,7C,9.0,active,Male,Black,No SEN,False
395,2023–2024,2023,8,C,7C,9.0,active,Male,White,No SEN,False
396,2023–2024,2023,8,C,7C,9.0,active,Female,Mixed,No SEN,False
397,2023–2024,2023,8,C,7C,9.0,active,Female,Asian,No SEN,False
398,2023–2024,2023,8,C,7C,9.0,active,Female,Asian,No SEN,False
399,2023–2024,2023,8,C,7C,9.0,active,Male,White,No SEN,False
400,2023–2024,2023,8,C,7C,9.0,active,Male,White,No SEN,False
401,2023–2024,2023,8,C,7C,9.0,active,Female,White,No SEN,False
402,2023–2024,2023,8,C,7C,9.0,active,Male,Mixed,No SEN,False
403,2023–2024,2023,8,C,7C,9.0,active,Female,Asian,No SEN,False
404,2023–2024,2023,8,C,7C,9.0,active,Male,White,No SEN,False
405,2023–2024,2023,8,C,7C,9.0,active,Male,White,No SEN,False
406,2023–2024,2023,7,A,7A,8.0,new,Male,Black,No SEN,False
407,2023–2024,2023,7,A,7A,8.0,new,Male,Asian,No SEN,False
408,2023–2024,2023,7,A,7A,8.0,new,Male,Other,No SEN,False
409,2023–2024,2023,7,A,7A,8.0,new,Female,Asian,No SEN,False
410,2023–2024,2023,7,A,7A,8.0,new,Male,White,No SEN,False
411,2023–2024,2023,7,A,7A,8.0,new,Female,White,SEN Support,True
412,2023–2024,2023,7,A,7A,8.0,new,Male,Mixed,No SEN,False
413,2023–2024,2023,7,A,7A,8.0,new,Male,White,No SEN,False
414,2023–2024,2023,7,A,7A,8.0,new,Male,White,SEN Support,True
415,2023–2024,2023,7,A,7A,8.0,new,Female,Mixed,No SEN,False
416,2023–2024,2023,7,A,7A,8.0,new,Male,White,No SEN,False
417,2023–2024,2023,7,A,7A,8.0,new,Male,Asian,No SEN,False
418,2023–2024,2023,7,A,7A,8.0,new,Male,White,No SEN,False
419,2023–2024,2023,7,A,7A,8.0,new,Female,Black,SEN Support,True
420,2023–2024,2023,7,A,7A,8.0,new,Female,White,EHCP,True
421,2023–2024,2023,7,B,7B,8.0,new,Female,White,No SEN,False
422,2023–2024,2023,7,B,7B,8.0,new,Female,White,No SEN,False
423,2023–2024,2023,7,B,7B,8.0,new,Male,White,SEN Support,True
424,2023–2024,2023,7,B,7B,8.0,new,Female,Mixed,No SEN,False
425,2023–2024,2023,7,B,7B,8.0,new,Male,Asian,No SEN,False
426,2023–2024,2023,7,B,7B,8.0,new,Female,White,SEN Support,True
427,2023–2024,2023,7,B,7B,8.0,new,Female,White,No SEN,False
428,2023–2024,2023,7,B,7B,8.0,new,Male,White,No SEN,False
429,2023–2024,2023,7,B,7B,8.0,new,Male,White,No SEN,False
430,2023–2024,2023,7,B,7B,8.0,new,Male,Black,SEN Support,True
431,2023–2024,2023,7,B,7B,8.0,new,Male,Asian,No SEN,False
432,2023–2024,2023,7,B,7B,8.0,new,Male,Mixed,No SEN,False
433,2023–2024,2023,7,B,7B,8.0,new,Female,Mixed,No SEN,False
434,2023–2024,2023,7,B,7B,8.0,new,Other,White,No SEN,False
435,2023–2024,2023,7,B,7B,8.0,new,Male,Black,No SEN,False
436,2023–2024,2023,7,C,7C,8.0,new,Male,Mixed,No SEN,False
437,2023–2024,2023,7,C,7C,8.0,new,Female,Mixed,No SEN,False
438,2023–2024,2023,7,C,7C,8.0,new,Male,Asian,No SEN,False
439,2023–2024,2023,7,C,7C,8.0,new,Female,White,EHCP,True
440,2023–2024,2023,7,C,7C,8.0,new,Female,Asian,No SEN,False
441,2023–2024,2023,7,C,7C,8.0,new,Female,White,SEN Support,True
442,2023–2024,2023,7,C,7C,8.0,new,Female,White,No SEN,False
443,2023–2024,2023,7,C,7C,8.0,new,Male,White,No SEN,False
444,2023–2024,2023,7,C,7C,8.0,new,Male,Chinese,No SEN,False
445,2023–2024,2023,7,C,7C,8.0,new,Male,Asian,No SEN,False
446,2023–2024,2023,7,C,7C,8.0,new,Female,Mixed,EHCP,True
447,2023–2024,2023,7,C,7C,8.0,new,Female,Mixed,No SEN,False
448,2023–2024,2023,7,C,7C,8.0,new,Female,White,No SEN,False
449,2023–2024,2023,7,C,7C,8.0,new,Other,Black,No SEN,False
450,2023–2024,2023,7,C,7C,8.0,new,Female,White,No SEN,False
1,2024–2025,2024,12,A,7A,,graduated,Male,White,No SEN,False
2,2024–2025,2024,12,A,7A,,graduated,Male,White,No SEN,False
3,2024–2025,2024,12,A,7A,,graduated,Female,Asian,No SEN,False
4,2024–2025,2024,12,A,7A,,graduated,Male,Asian,No SEN,False
5,2024–2025,2024,12,A,7A,,graduated,Female,White,No SEN,False
6,2024–2025,2024,12,A,7A,,graduated,Male,White,No SEN,False
7,2024–2025,2024,12,A,7A,,graduated,Male,Asian,No SEN,False
8,2024–2025,2024,12,A,7A,,graduated,Female,White,No SEN,False
9,2024–2025,2024,12,A,7A,,graduated,Female,Mixed,No SEN,False
10,2024–2025,2024,12,A,7A,,graduated,Male,Chinese,No SEN,False
11,2024–2025,2024,12,A,7A,,graduated,Male,White,No SEN,False
12,2024–2025,2024,12,A,7A,,graduated,Female,White,No SEN,False
13,2024–2025,2024,12,A,7A,,graduated,Male,Mixed,SEN Support,True
14,2024–2025,2024,12,A,7A,,graduated,Male,Asian,No SEN,False
15,2024–2025,2024,12,A,7A,,graduated,Male,White,No SEN,False
16,2024–2025,2024,12,B,7B,,graduated,Female,Black,SEN Support,True
17,2024–2025,2024,12,B,7B,,graduated,Male,White,SEN Support,True
18,2024–2025,2024,12,B,7B,,graduated,Male,White,No SEN,False
19,2024–2025,2024,12,B,7B,,graduated,Female,Mixed,SEN Support,True
20,2024–2025,2024,12,B,7B,,graduated,Female,Asian,No SEN,False
21,2024–2025,2024,12,B,7B,,graduated,Male,White,No SEN,False
22,2024–2025,2024,12,B,7B,,graduated,Female,Asian,No SEN,False
23,2024–2025,2024,12,B,7B,,graduated,Male,White,No SEN,False
24,2024–2025,2024,12,B,7B,,graduated,Male,White,No SEN,False
25,2024–2025,2024,12,B,7B,,graduated,Female,White,No SEN,False
26,2024–2025,2024,12,B,7B,,graduated,Male,Asian,No SEN,False
27,2024–2025,2024,12,B,7B,,graduated,Female,White,No SEN,False
28,2024–2025,2024,12,B,7B,,graduated,Male,White,SEN Support,True
29,2024–2025,2024,12,B,7B,,graduated,Female,White,No SEN,False
30,2024–2025,2024,12,B,7B,,graduated,Male,Black,SEN Support,True
31,2024–2025,2024,12,C,7C,,graduated,Female,Mixed,SEN Support,True
32,2024–2025,2024,12,C,7C,,graduated,Female,Asian,No SEN,False
33,2024–2025,2024,12,C,7C,,graduated,Male,White,No SEN,False
34,2024–2025,2024,12,C,7C,,graduated,Female,White,No SEN,False
35,2024–2025,2024,12,C,7C,,graduated,Male,White,SEN Support,True
36,2024–2025,2024,12,C,7C,,graduated,Female,Asian,No SEN,False
37,2024–2025,2024,12,C,7C,,graduated,Male,Black,No SEN,False
38,2024–2025,2024,12,C,7C,,graduated,Female,White,No SEN,False
39,2024–2025,2024,12,C,7C,,graduated,Male,Mixed,No SEN,False
40,2024–2025,2024,12,C,7C,,graduated,Female,White,No SEN,False
41,2024–2025,2024,12,C,7C,,graduated,Female,White,No SEN,False
42,2024–2025,2024,12,C,7C,,graduated,Female,White,No SEN,False
43,2024–2025,2024,12,C,7C,,graduated,Female,White,No SEN,False
44,2024–2025,2024,12,C,7C,,graduated,Male,White,SEN Support,True
45,2024–2025,2024,12,C,7C,,graduated,Female,White,No SEN,False
271,2024–2025,2024,11,A,7A,12.0,active,Male,White,SEN Support,True
272,2024–2025,2024,11,A,7A,12.0,active,Female,Asian,No SEN,False
273,2024–2025,2024,11,A,7A,12.0,active,Female,White,No SEN,False
274,2024–2025,2024,11,A,7A,12.0,active,Male,White,No SEN,False
275,2024–2025,2024,11,A,7A,12.0,active,Male,Asian,No SEN,False
276,2024–2025,2024,11,A,7A,12.0,active,Female,White,SEN Support,True
277,2024–2025,2024,11,A,7A,12.0,active,Female,White,No SEN,False
278,2024–2025,2024,11,A,7A,12.0,active,Female,Mixed,SEN Support,True
279,2024–2025,2024,11,A,7A,12.0,active,Male,White,No SEN,False
280,2024–2025,2024,11,A,7A,12.0,active,Male,White,No SEN,False
281,2024–2025,2024,11,A,7A,12.0,active,Female,White,No SEN,False
282,2024–2025,2024,11,A,7A,12.0,active,Male,Black,No SEN,False
283,2024–2025,2024,11,A,7A,12.0,active,Male,White,No SEN,False
284,2024–2025,2024,11,A,7A,12.0,active,Male,Mixed,SEN Support,True
285,2024–2025,2024,11,A,7A,12.0,active,Male,White,No SEN,False
286,2024–2025,2024,11,B,7B,12.0,active,Female,White,No SEN,False
287,2024–2025,2024,11,B,7B,12.0,active,Female,White,No SEN,False
288,2024–2025,2024,11,B,7B,12.0,active,Female,Asian,No SEN,False
289,2024–2025,2024,11,B,7B,12.0,active,Female,White,SEN Support,True
290,2024–2025,2024,11,B,7B,12.0,active,Male,White,No SEN,False
291,2024–2025,2024,11,B,7B,12.0,active,Male,White,No SEN,False
292,2024–2025,2024,11,B,7B,12.0,active,Female,White,SEN Support,True
293,2024–2025,2024,11,B,7B,12.0,active,Female,Other,No SEN,False
294,2024–2025,2024,11,B,7B,12.0,active,Female,White,No SEN,False
295,2024–2025,2024,11,B,7B,12.0,active,Male,White,No SEN,False
296,2024–2025,2024,11,B,7B,12.0,active,Female,White,No SEN,False
297,2024–2025,2024,11,B,7B,12.0,active,Male,Chinese,No SEN,False
298,2024–2025,2024,11,B,7B,12.0,active,Female,White,No SEN,False
299,2024–2025,2024,11,B,7B,12.0,active,Female,White,No SEN,False
300,2024–2025,2024,11,B,7B,12.0,active,Other,Asian,No SEN,False
301,2024–2025,2024,11,C,7C,12.0,active,Male,Mixed,No SEN,False
302,2024–2025,2024,11,C,7C,12.0,active,Female,White,No SEN,False
303,2024–2025,2024,11,C,7C,12.0,active,Male,White,SEN Support,True
304,2024–2025,2024,11,C,7C,12.0,active,Male,White,No SEN,False
305,2024–2025,2024,11,C,7C,12.0,active,Male,White,No SEN,False
306,2024–2025,2024,11,C,7C,12.0,active,Female,White,No SEN,False
307,2024–2025,2024,11,C,7C,12.0,active,Male,White,SEN Support,True
308,2024–2025,2024,11,C,7C,12.0,active,Female,White,No SEN,False
309,2024–2025,2024,11,C,7C,12.0,active,Male,White,No SEN,False
310,2024–2025,2024,11,C,7C,12.0,active,Female,Mixed,No SEN,False
311,2024–2025,2024,11,C,7C,12.0,active,Female,Black,SEN Support,True
312,2024–2025,2024,11,C,7C,12.0,active,Female,White,No SEN,False
313,2024–2025,2024,11,C,7C,12.0,active,Male,White,EHCP,True
314,2024–2025,2024,11,C,7C,12.0,active,Female,White,No SEN,False
315,2024–2025,2024,11,C,7C,12.0,active,Male,Black,No SEN,False
316,2024–2025,2024,10,A,7A,11.0,active,Male,White,No SEN,False
317,2024–2025,2024,10,A,7A,11.0,active,Female,White,No SEN,False
318,2024–2025,2024,10,A,7A,11.0,active,Male,White,SEN Support,True
319,2024–2025,2024,10,A,7A,11.0,active,Female,White,No SEN,False
320,2024–2025,2024,10,A,7A,11.0,active,Male,White,No SEN,False
321,2024–2025,2024,10,A,7A,11.0,active,Female,White,No SEN,False
322,2024–2025,2024,10,A,7A,11.0,active,Male,White,No SEN,False
323,2024–2025,2024,10,A,7A,11.0,active,Male,Black,No SEN,False
324,2024–2025,2024,10,A,7A,11.0,active,Male,White,No SEN,False
325,2024–2025,2024,10,A,7A,11.0,active,Male,Mixed,EHCP,True
326,2024–2025,2024,10,A,7A,11.0,active,Male,Mixed,No SEN,False
327,2024–2025,2024,10,A,7A,11.0,active,Male,White,No SEN,False
328,2024–2025,2024,10,A,7A,11.0,active,Male,White,No SEN,False
329,2024–2025,2024,10,A,7A,11.0,active,Male,White,No SEN,False
330,2024–2025,2024,10,A,7A,11.0,active,Female,White,No SEN,False
331,2024–2025,2024,10,B,7B,11.0,active,Male,Asian,SEN Support,True
332,2024–2025,2024,10,B,7B,11.0,active,Male,Black,No SEN,False
333,2024–2025,2024,10,B,7B,11.0,active,Male,White,No SEN,False
334,2024–2025,2024,10,B,7B,11.0,active,Female,White,No SEN,False
335,2024–2025,2024,10,B,7B,11.0,active,Male,Black,EHCP,True
336,2024–2025,2024,10,B,7B,11.0,active,Female,Asian,No SEN,False
337,2024–2025,2024,10,B,7B,11.0,active,Male,Black,No SEN,False
338,2024–2025,2024,10,B,7B,11.0,active,Female,White,No SEN,False
339,2024–2025,2024,10,B,7B,11.0,active,Male,White,No SEN,False
340,2024–2025,2024,10,B,7B,11.0,active,Other,Mixed,No SEN,False
341,2024–2025,2024,10,B,7B,11.0,active,Female,Mixed,No SEN,False
342,2024–2025,2024,10,B,7B,11.0,active,Male,White,No SEN,False
343,2024–2025,2024,10,B,7B,11.0,active,Female,White,No SEN,False
344,2024–2025,2024,10,B,7B,11.0,active,Male,White,No SEN,False
345,2024–2025,2024,10,B,7B,11.0,active,Male,White,No SEN,False
346,2024–2025,2024,10,C,7C,11.0,active,Male,White,No SEN,False
347,2024–2025,2024,10,C,7C,11.0,active,Male,Black,No SEN,False
348,2024–2025,2024,10,C,7C,11.0,active,Male,White,No SEN,False
349,2024–2025,2024,10,C,7C,11.0,active,Female,Asian,No SEN,False
350,2024–2025,2024,10,C,7C,11.0,active,Female,White,No SEN,False
351,2024–2025,2024,10,C,7C,11.0,active,Male,Mixed,No SEN,False
352,2024–2025,2024,10,C,7C,11.0,active,Male,Chinese,No SEN,False
353,2024–2025,2024,10,C,7C,11.0,active,Male,White,EHCP,True
354,2024–2025,2024,10,C,7C,11.0,active,Male,White,No SEN,False
355,2024–2025,2024,10,C,7C,11.0,active,Female,White,SEN Support,True
356,2024–2025,2024,10,C,7C,11.0,active,Male,White,No SEN,False
357,2024–2025,2024,10,C,7C,11.0,active,Female,Asian,No SEN,False
358,2024–2025,2024,10,C,7C,11.0,active,Male,Black,No SEN,False
359,2024–2025,2024,10,C,7C,11.0,active,Female,White,No SEN,False
360,2024–2025,2024,10,C,7C,11.0,active,Female,White,No SEN,False
361,2024–2025,2024,9,A,7A,10.0,active,Female,White,No SEN,False
362,2024–2025,2024,9,A,7A,10.0,active,Female,Mixed,SEN Support,True
363,2024–2025,2024,9,A,7A,10.0,active,Male,White,SEN Support,True
364,2024–2025,2024,9,A,7A,10.0,active,Female,White,No SEN,False
365,2024–2025,2024,9,A,7A,10.0,active,Female,White,No SEN,False
366,2024–2025,2024,9,A,7A,10.0,active,Female,White,No SEN,False
367,2024–2025,2024,9,A,7A,10.0,active,Female,White,No SEN,False
368,2024–2025,2024,9,A,7A,10.0,active,Female,Mixed,No SEN,False
369,2024–2025,2024,9,A,7A,10.0,active,Female,White,SEN Support,True
370,2024–2025,2024,9,A,7A,10.0,active,Male,White,No SEN,False
371,2024–2025,2024,9,A,7A,10.0,active,Male,Black,No SEN,False
372,2024–2025,2024,9,A,7A,10.0,active,Male,Asian,No SEN,False
373,2024–2025,2024,9,A,7A,10.0,active,Female,White,No SEN,False
374,2024–2025,2024,9,A,7A,10.0,active,Female,White,No SEN,False
375,2024–2025,2024,9,A,7A,10.0,active,Male,White,No SEN,False
376,2024–2025,2024,9,B,7B,10.0,active,Male,White,No SEN,False
377,2024–2025,2024,9,B,7B,10.0,active,Female,White,No SEN,False
378,2024–2025,2024,9,B,7B,10.0,active,Female,White,No SEN,False
379,2024–2025,2024,9,B,7B,10.0,active,Female,White,EHCP,True
380,2024–2025,2024,9,B,7B,10.0,active,Female,Asian,No SEN,False
381,2024–2025,2024,9,B,7B,10.0,active,Female,White,No SEN,False
382,2024–2025,2024,9,B,7B,10.0,active,Male,Mixed,No SEN,False
383,2024–2025,2024,9,B,7B,10.0,active,Male,White,No SEN,False
384,2024–2025,2024,9,B,7B,10.0,active,Male,Black,No SEN,False
385,2024–2025,2024,9,B,7B,10.0,active,Male,Asian,No SEN,False
386,2024–2025,2024,9,B,7B,10.0,active,Male,Asian,No SEN,False
387,2024–2025,2024,9,B,7B,10.0,active,Male,Asian,No SEN,False
388,2024–2025,2024,9,B,7B,10.0,active,Male,Black,No SEN,False
389,2024–2025,2024,9,B,7B,10.0,active,Female,White,No SEN,False
390,2024–2025,2024,9,B,7B,10.0,active,Female,White,SEN Support,True
391,2024–2025,2024,9,C,7C,10.0,active,Female,White,SEN Support,True
392,2024–2025,2024,9,C,7C,10.0,active,Male,Asian,No SEN,False
393,2024–2025,2024,9,C,7C,10.0,active,Male,Asian,No SEN,False
394,2024–2025,2024,9,C,7C,10.0,active,Female,White,No SEN,False
