student_id,year,grade,cohort,gender
S002329,2023,7,7D_2023,Male
S002330,2023,7,7D_2023,Female
S002331,2023,7,7D_2023,Female
S002332,2023,7,7D_2023,Female
S002333,2023,7,7D_2023,Female
S002334,2023,7,7D_2023,Male
S002335,2023,7,7D_2023,Male
S002336,2023,7,7D_2023,Female
S002337,2023,7,7D_2023,Male
S002338,2023,7,7D_2023,Female
S002339,2023,7,7D_2023,Female
S002340,2023,7,7D_2023,Male
S002341,2023,7,7D_2023,Female
S002342,2023,7,7D_2023,Male
S002343,2023,7,7D_2023,Male
S002344,2023,7,7D_2023,Male
S002345,2023,7,7D_2023,Male
S002346,2023,7,7D_2023,Female
S002347,2023,7,7D_2023,Male
S002348,2023,7,7D_2023,Female
S002349,2023,7,7D_2023,Female
S002350,2023,7,7D_2023,Female
S002351,2023,7,7E_2023,Female
S002352,2023,7,7E_2023,Male
S002353,2023,7,7E_2023,Male
S002354,2023,7,7E_2023,Female
S002355,2023,7,7E_2023,Female
S002356,2023,7,7E_2023,Male
S002357,2023,7,7E_2023,Female
S002358,2023,7,7E_2023,Male
S002359,2023,7,7E_2023,Female
S002360,2023,7,7E_2023,Male
S002361,2023,7,7E_2023,Female
S002362,2023,7,7E_2023,Female
S002363,2023,7,7E_2023,Male
S002364,2023,7,7E_2023,Female
S002365,2023,7,7E_2023,Female
S002366,2023,7,7E_2023,Male
S002367,2023,7,7E_2023,Female
S002368,2023,7,7E_2023,Male
S002369,2023,7,7E_2023,Male
S002370,2023,7,7E_2023,Female
S002371,2023,7,7E_2023,Female
S002372,2023,7,7E_2023,Female
S002373,2023,7,7E_2023,Female
S002374,2023,7,7E_2023,Female
S002375,2023,7,7E_2023,Female
S002376,2023,8,8A_2023,Female
S002377,2023,8,8A_2023,Male
S002378,2023,8,8A_2023,Female
S002379,2023,8,8A_2023,Male
S002380,2023,8,8A_2023,Female
S002381,2023,8,8A_2023,Female
S002382,2023,8,8A_2023,Male
S002383,2023,8,8A_2023,Female
S002384,2023,8,8A_2023,Female
S002385,2023,8,8A_2023,Male
S002386,2023,8,8A_2023,Female
S002387,2023,8,8A_2023,Female
S002388,2023,8,8A_2023,Female
S002389,2023,8,8A_2023,Male
S002390,2023,8,8A_2023,Female
S002391,2023,8,8A_2023,Female
S002392,2023,8,8A_2023,Female
S002393,2023,8,8A_2023,Female
S002394,2023,8,8A_2023,Male
S002395,2023,8,8A_2023,Male
S002396,2023,8,8A_2023,Female
S002397,2023,8,8A_2023,Female
S002398,2023,8,8A_2023,Male
S002399,2023,8,8A_2023,Male
S002400,2023,8,8A_2023,Female
S002401,2023,8,8B_2023,Male
S002402,2023,8,8B_2023,Female
S002403,2023,8,8B_2023,Male
S002404,2023,8,8B_2023,Male
S002405,2023,8,8B_2023,Male
S002406,2023,8,8B_2023,Male
S002407,2023,8,8B_2023,Female
S002408,2023,8,8B_2023,Male
S002409,2023,8,8B_2023,Male
S002410,2023,8,8B_2023,Female
S002411,2023,8,8B_2023,Male
S002412,2023,8,8B_2023,Male
S002413,2023,8,8B_2023,Female
S002414,2023,8,8B_2023,Male
S002415,2023,8,8B_2023,Female
S002416,2023,8,8B_2023,Female
S002417,2023,8,8B_2023,Female
S002418,2023,8,8B_2023,Female
S002419,2023,8,8B_2023,Male
S002420,2023,8,8B_2023,Female
S002421,2023,8,8B_2023,Male
S002422,2023,8,8B_2023,Male
S002423,2023,8,8B_2023,Male
S002424,2023,8,8B_2023,Male
S002425,2023,8,8B_2023,Male
S002426,2023,8,8C_2023,Male
S002427,2023,8,8C_2023,Male
S002428,2023,8,8C_2023,Male
S002429,2023,8,8C_2023,Male
S002430,2023,8,8C_2023,Male
S002431,2023,8,8C_2023,Female
S002432,2023,8,8C_2023,Female
S002433,2023,8,8C_2023,Female
S002434,2023,8,8C_2023,Male
S002435,2023,8,8C_2023,Female
S002436,2023,8,8C_2023,Female
S002437,2023,8,8C_2023,Female
S002438,2023,8,8C_2023,Male
S002439,2023,8,8C_2023,Male
S002440,2023,8,8C_2023,Male
S002441,2023,8,8C_2023,Male
S002442,2023,8,8C_2023,Female
S002443,2023,8,8C_2023,Female
S002444,2023,8,8C_2023,Female
S002445,2023,8,8C_2023,Female
S002446,2023,8,8C_2023,Male
S002447,2023,8,8C_2023,Male
S002448,2023,8,8C_2023,Male
S002449,2023,8,8C_2023,Female
S002450,2023,8,8C_2023,Male
S002451,2023,8,8D_2023,Male
S002452,2023,8,8D_2023,Female
S002453,2023,8,8D_2023,Female
S002454,2023,8,8D_2023,Male
S002455,2023,8,8D_2023,Male
S002456,2023,8,8D_2023,Male
S002457,2023,8,8D_2023,Male
S002458,2023,8,8D_2023,Male
S002459,2023,8,8D_2023,Male
S002460,2023,8,8D_2023,Female
S002461,2023,8,8D_2023,Female
S002462,2023,8,8D_2023,Female
S002463,2023,8,8D_2023,Male
S002464,2023,8,8D_2023,Female
S002465,2023,8,8D_2023,Male
S002466,2023,8,8D_2023,Male
S002467,2023,8,8D_2023,Female
S002468,2023,8,8D_2023,Male
S002469,2023,8,8D_2023,Male
S002470,2023,8,8D_2023,Female
S002471,2023,8,8D_2023,Female
S002472,2023,8,8D_2023,Female
S002473,2023,8,8D_2023,Male
S002474,2023,8,8D_2023,Female
S002475,2023,8,8D_2023,Female
S002476,2023,8,8E_2023,Male
S002477,2023,8,8E_2023,Female
S002478,2023,8,8E_2023,Female
S002479,2023,8,8E_2023,Female
S002480,2023,8,8E_2023,Male
S002481,2023,8,8E_2023,Male
S002482,2023,8,8E_2023,Male
S002483,2023,8,8E_2023,Male
S002484,2023,8,8E_2023,Female
S002485,2023,8,8E_2023,Male
S002486,2023,8,8E_2023,Male
S002487,2023,8,8E_2023,Female
S002488,2023,8,8E_2023,Female
S002489,2023,8,8E_2023,Female
S002490,2023,8,8E_2023,Male
S002491,2023,8,8E_2023,Male
S002492,2023,8,8E_2023,Male
S002493,2023,8,8E_2023,Female
S002494,2023,8,8E_2023,Female
S002495,2023,8,8E_2023,Male
S002496,2023,8,8E_2023,Female
S002497,2023,8,8E_2023,Female
S002498,2023,8,8E_2023,Female
S002499,2023,8,8E_2023,Male
S002500,2023,8,8E_2023,Female
S002501,2023,9,9A_2023,Female
S002502,2023,9,9A_2023,Male
S002503,2023,9,9A_2023,Male
S002504,2023,9,9A_2023,Female
S002505,2023,9,9A_2023,Female
S002506,2023,9,9A_2023,Male
S002507,2023,9,9A_2023,Male
S002508,2023,9,9A_2023,Female
S002509,2023,9,9A_2023,Female
S002510,2023,9,9A_2023,Female
S002511,2023,9,9A_2023,Female
S002512,2023,9,9A_2023,Male
S002513,2023,9,9A_2023,Female
S002514,2023,9,9A_2023,Female
S002515,2023,9,9A_2023,Male
S002516,2023,9,9A_2023,Female
S002517,2023,9,9A_2023,Male
S002518,2023,9,9A_2023,Female
S002519,2023,9,9A_2023,Female
S002520,2023,9,9A_2023,Male
S002521,2023,9,9A_2023,Male
S002522,2023,9,9A_2023,Female
S002523,2023,9,9A_2023,Female
S002524,2023,9,9A_2023,Female
S002525,2023,9,9A_2023,Male
S002526,2023,9,9B_2023,Female
S002527,2023,9,9B_2023,Male
S002528,2023,9,9B_2023,Male
S002529,2023,9,9B_2023,Female
S002530,2023,9,9B_2023,Male
S002531,2023,9,9B_2023,Female
S002532,2023,9,9B_2023,Female
S002533,2023,9,9B_2023,Female
S002534,2023,9,9B_2023,Female
S002535,2023,9,9B_2023,Female
S002536,2023,9,9B_2023,Male
S002537,2023,9,9B_2023,Male
S002538,2023,9,9B_2023,Female
S002539,2023,9,9B_2023,Female
S002540,2023,9,9B_2023,Male
S002541,2023,9,9B_2023,Male
S002542,2023,9,9B_2023,Male
S002543,2023,9,9B_2023,Male
S002544,2023,9,9B_2023,Female
S002545,2023,9,9B_2023,Female
S002546,2023,9,9B_2023,Male
S002547,2023,9,9B_2023,Female
S002548,2023,9,9B_2023,Male
S002549,2023,9,9B_2023,Female
S002550,2023,9,9B_2023,Male
S002551,2023,9,9C_2023,Female
S002552,2023,9,9C_2023,Male
S002553,2023,9,9C_2023,Male
S002554,2023,9,9C_2023,Female
S002555,2023,9,9C_2023,Male
S002556,2023,9,9C_2023,Female
S002557,2023,9,9C_2023,Female
S002558,2023,9,9C_2023,Male
S002559,2023,9,9C_2023,Female
S002560,2023,9,9C_2023,Female
S002561,2023,9,9C_2023,Female
S002562,2023,9,9C_2023,Female
S002563,2023,9,9C_2023,Female
S002564,2023,9,9C_2023,Male
S002565,2023,9,9C_2023,Female
S002566,2023,9,9C_2023,Female
S002567,2023,9,9C_2023,Female
S002568,2023,9,9C_2023,Female
S002569,2023,9,9C_2023,Female
S002570,2023,9,9C_2023,Male
S002571,2023,9,9C_2023,Female
S002572,2023,9,9C_2023,Male
S002573,2023,9,9C_2023,Male
S002574,2023,9,9C_2023,Male
S002575,2023,9,9C_2023,Male
S002576,2023,9,9D_2023,Female
S002577,2023,9,9D_2023,Male
S002578,2023,9,9D_2023,Male
S002579,2023,9,9D_2023,Female
S002580,2023,9,9D_2023,Female
S002581,2023,9,9D_2023,Female
S002582,2023,9,9D_2023,Male
S002583,2023,9,9D_2023,Female
S002584,2023,9,9D_2023,Female
S002585,2023,9,9D_2023,Male
S002586,2023,9,9D_2023,Female
S002587,2023,9,9D_2023,Female
S002588,2023,9,9D_2023,Female
S002589,2023,9,9D_2023,Female
S002590,2023,9,9D_2023,Male
S002591,2023,9,9D_2023,Female
S002592,2023,9,9D_2023,Female
S002593,2023,9,9D_2023,Male
S002594,2023,9,9D_2023,Female
S002595,2023,9,9D_2023,Male
S002596,2023,9,9D_2023,Female
S002597,2023,9,9D_2023,Male
S002598,2023,9,9D_2023,Male
S002599,2023,9,9D_2023,Male
S002600,2023,9,9D_2023,Male
S002601,2023,9,9E_2023,Female
S002602,2023,9,9E_2023,Male
S002603,2023,9,9E_2023,Female
S002604,2023,9,9E_2023,Male
S002605,2023,9,9E_2023,Male
S002606,2023,9,9E_2023,Male
S002607,2023,9,9E_2023,Female
S002608,2023,9,9E_2023,Male
S002609,2023,9,9E_2023,Female
S002610,2023,9,9E_2023,Female
S002611,2023,9,9E_2023,Female
S002612,2023,9,9E_2023,Female
S002613,2023,9,9E_2023,Female
S002614,2023,9,9E_2023,Female
S002615,2023,9,9E_2023,Female
S002616,2023,9,9E_2023,Female
S002617,2023,9,9E_2023,Female
S002618,2023,9,9E_2023,Male
S002619,2023,9,9E_2023,Male
S002620,2023,9,9E_2023,Male
S002621,2023,9,9E_2023,Male
S002622,2023,9,9E_2023,Male
S002623,2023,9,9E_2023,Female
S002624,2023,9,9E_2023,Female
S002625,2023,9,9E_2023,Female
S002626,2023,10,10A_2023,Female
S002627,2023,10,10A_2023,Female
S002628,2023,10,10A_2023,Female
S002629,2023,10,10A_2023,Female
S002630,2023,10,10A_2023,Male
S002631,2023,10,10A_2023,Male
S002632,2023,10,10A_2023,Male
S002633,2023,10,10A_2023,Male
S002634,2023,10,10A_2023,Female
S002635,2023,10,10A_2023,Female
S002636,2023,10,10A_2023,Female
S002637,2023,10,10A_2023,Male
S002638,2023,10,10A_2023,Female
S002639,2023,10,10A_2023,Female
S002640,2023,10,10A_2023,Female
S002641,2023,10,10A_2023,Male
S002642,2023,10,10A_2023,Female
S002643,2023,10,10A_2023,Male
S002644,2023,10,10A_2023,Male
S002645,2023,10,10A_2023,Male
S002646,2023,10,10A_2023,Male
S002647,2023,10,10A_2023,Female
S002648,2023,10,10A_2023,Male
S002649,2023,10,10A_2023,Male
S002650,2023,10,10A_2023,Female
S002651,2023,10,10B_2023,Female
S002652,2023,10,10B_2023,Male
S002653,2023,10,10B_2023,Female
S002654,2023,10,10B_2023,Male
S002655,2023,10,10B_2023,Male
S002656,2023,10,10B_2023,Male
S002657,2023,10,10B_2023,Male
S002658,2023,10,10B_2023,Female
S002659,2023,10,10B_2023,Male
S002660,2023,10,10B_2023,Female
S002661,2023,10,10B_2023,Female
S002662,2023,10,10B_2023,Female
S002663,2023,10,10B_2023,Female
S002664,2023,10,10B_2023,Male
S002665,2023,10,10B_2023,Female
S002666,2023,10,10B_2023,Male
S002667,2023,10,10B_2023,Female
S002668,2023,10,10B_2023,Female
S002669,2023,10,10B_2023,Male
S002670,2023,10,10B_2023,Male
S002671,2023,10,10B_2023,Male
S002672,2023,10,10B_2023,Female
S002673,2023,10,10B_2023,Female
S002674,2023,10,10B_2023,Male
S002675,2023,10,10B_2023,Male
S002676,2023,10,10C_2023,Male
S002677,2023,10,10C_2023,Male
S002678,2023,10,10C_2023,Female
S002679,2023,10,10C_2023,Male
S002680,2023,10,10C_2023,Male
S002681,2023,10,10C_2023,Male
S002682,2023,10,10C_2023,Male
S002683,2023,10,10C_2023,Female
S002684,2023,10,10C_2023,Male
S002685,2023,10,10C_2023,Female
S002686,2023,10,10C_2023,Male
S002687,2023,10,10C_2023,Male
S002688,2023,10,10C_2023,Female
S002689,2023,10,10C_2023,Male
S002690,2023,10,10C_2023,Female
S002691,2023,10,10C_2023,Female
S002692,2023,10,10C_2023,Male
S002693,2023,10,10C_2023,Female
S002694,2023,10,10C_2023,Female
S002695,2023,10,10C_2023,Female
S002696,2023,10,10C_2023,Female
S002697,2023,10,10C_2023,Female
S002698,2023,10,10C_2023,Female
S002699,2023,10,10C_2023,Female
S002700,2023,10,10C_2023,Female
S002701,2023,10,10D_2023,Male
S002702,2023,10,10D_2023,Male
S002703,2023,10,10D_2023,Female
S002704,2023,10,10D_2023,Male
S002705,2023,10,10D_2023,Female
S002706,2023,10,10D_2023,Female
S002707,2023,10,10D_2023,Male
S002708,2023,10,10D_2023,Female
S002709,2023,10,10D_2023,Female
S002710,2023,10,10D_2023,Female
S002711,2023,10,10D_2023,Female
S002712,2023,10,10D_2023,Male
S002713,2023,10,10D_2023,Female
S002714,2023,10,10D_2023,Female
S002715,2023,10,10D_2023,Female
S002716,2023,10,10D_2023,Male
S002717,2023,10,10D_2023,Female
S002718,2023,10,10D_2023,Male
S002719,2023,10,10D_2023,Male
S002720,2023,10,10D_2023,Female
S002721,2023,10,10D_2023,Female
S002722,2023,10,10D_2023,Male
S002723,2023,10,10D_2023,Female
S002724,2023,10,10D_2023,Male
S002725,2023,10,10D_2023,Male
S002726,2023,10,10E_2023,Female
S002727,2023,10,10E_2023,Female
S002728,2023,10,10E_2023,Male
S002729,2023,10,10E_2023,Male
S002730,2023,10,10E_2023,Male
S002731,2023,10,10E_2023,Male
S002732,2023,10,10E_2023,Female
S002733,2023,10,10E_2023,Female
S002734,2023,10,10E_2023,Female
S002735,2023,10,10E_2023,Female
S002736,2023,10,10E_2023,Female
S002737,2023,10,10E_2023,Male
S002738,2023,10,10E_2023,Female
S002739,2023,10,10E_2023,Female
S002740,2023,10,10E_2023,Female
S002741,2023,10,10E_2023,Female
S002742,2023,10,10E_2023,Female
S002743,2023,10,10E_2023,Male
S002744,2023,10,10E_2023,Male
S002745,2023,10,10E_2023,Male
S002746,2023,10,10E_2023,Female
S002747,2023,10,10E_2023,Male
S002748,2023,10,10E_2023,Male
S002749,2023,10,10E_2023,Female
S002750,2023,10,10E_2023,Female
S002751,2023,11,11A_2023,Female
S002752,2023,11,11A_2023,Male
S002753,2023,11,11A_2023,Male
S002754,2023,11,11A_2023,Female
S002755,2023,11,11A_2023,Female
S002756,2023,11,11A_2023,Male
S002757,2023,11,11A_2023,Male
S002758,2023,11,11A_2023,Female
S002759,2023,11,11A_2023,Female
S002760,2023,11,11A_2023,Male
S002761,2023,11,11A_2023,Female
S002762,2023,11,11A_2023,Male
S002763,2023,11,11A_2023,Male
S002764,2023,11,11A_2023,Male
S002765,2023,11,11A_2023,Male
S002766,2023,11,11A_2023,Female
S002767,2023,11,11A_2023,Female
S002768,2023,11,11A_2023,Male
S002769,2023,11,11A_2023,Male
S002770,2023,11,11A_2023,Male
S002771,2023,11,11A_2023,Male
S002772,2023,11,11A_2023,Male
S002773,2023,11,11A_2023,Female
S002774,2023,11,11A_2023,Female
S002775,2023,11,11A_2023,Female
S002776,2023,11,11B_2023,Female
S002777,2023,11,11B_2023,Male
S002778,2023,11,11B_2023,Male
S002779,2023,11,11B_2023,Male
S002780,2023,11,11B_2023,Male
S002781,2023,11,11B_2023,Male
S002782,2023,11,11B_2023,Female
S002783,2023,11,11B_2023,Male
S002784,2023,11,11B_2023,Female
S002785,2023,11,11B_2023,Female
S002786,2023,11,11B_2023,Female
S002787,2023,11,11B_2023,Female
S002788,2023,11,11B_2023,Male
S002789,2023,11,11B_2023,Female
S002790,2023,11,11B_2023,Female
S002791,2023,11,11B_2023,Female
S002792,2023,11,11B_2023,Male
S002793,2023,11,11B_2023,Male
S002794,2023,11,11B_2023,Male
S002795,2023,11,11B_2023,Female
S002796,2023,11,11B_2023,Female
S002797,2023,11,11B_2023,Male
S002798,2023,11,11B_2023,Female
S002799,2023,11,11B_2023,Male
S002800,2023,11,11B_2023,Male
S002801,2023,11,11C_2023,Female
S002802,2023,11,11C_2023,Female
S002803,2023,11,11C_2023,Female
S002804,2023,11,11C_2023,Female
S002805,2023,11,11C_2023,Male
S002806,2023,11,11C_2023,Male
S002807,2023,11,11C_2023,Male
S002808,2023,11,11C_2023,Male
S002809,2023,11,11C_2023,Male
S002810,2023,11,11C_2023,Female
S002811,2023,11,11C_2023,Male
S002812,2023,11,11C_2023,Male
S002813,2023,11,11C_2023,Male
S002814,2023,11,11C_2023,Female
S002815,2023,11,11C_2023,Female
S002816,2023,11,11C_2023,Female
S002817,2023,11,11C_2023,Female
S002818,2023,11,11C_2023,Male
S002819,2023,11,11C_2023,Male
S002820,2023,11,11C_2023,Female
S002821,2023,11,11C_2023,Female
S002822,2023,11,11C_2023,Male
S002823,2023,11,11C_2023,Male
S002824,2023,11,11C_2023,Female
S002825,2023,11,11C_2023,Female
S002826,2023,11,11D_2023,Female
S002827,2023,11,11D_2023,Female
S002828,2023,11,11D_2023,Male
S002829,2023,11,11D_2023,Male
S002830,2023,11,11D_2023,Male
S002831,2023,11,11D_2023,Female
S002832,2023,11,11D_2023,Female
S002833,2023,11,11D_2023,Male
S002834,2023,11,11D_2023,Male
S002835,2023,11,11D_2023,Male
S002836,2023,11,11D_2023,Male
S002837,2023,11,11D_2023,Female
S002838,2023,11,11D_2023,Male
S002839,2023,11,11D_2023,Male
S002840,2023,11,11D_2023,Male
S002841,2023,11,11D_2023,Male
S002842,2023,11,11D_2023,Male
S002843,2023,11,11D_2023,Male
S002844,2023,11,11D_2023,Male
S002845,2023,11,11D_2023,Female
S002846,2023,11,11D_2023,Female
S002847,2023,11,11D_2023,Female
S002848,2023,11,11D_2023,Female
S002849,2023,11,11D_2023,Male
S002850,2023,11,11D_2023,Female
S002851,2023,11,11E_2023,Female
S002852,2023,11,11E_2023,Male
S002853,2023,11,11E_2023,Male
S002854,2023,11,11E_2023,Female
S002855,2023,11,11E_2023,Female
S002856,2023,11,11E_2023,Male
S002857,2023,11,11E_2023,Female
S002858,2023,11,11E_2023,Male
S002859,2023,11,11E_2023,Male
S002860,2023,11,11E_2023,Male
S002861,2023,11,11E_2023,Male
S002862,2023,11,11E_2023,Female
S002863,2023,11,11E_2023,Male
S002864,2023,11,11E_2023,Male
S002865,2023,11,11E_2023,Female
S002866,2023,11,11E_2023,Male
S002867,2023,11,11E_2023,Female
S002868,2023,11,11E_2023,Female
S002869,2023,11,11E_2023,Female
S002870,2023,11,11E_2023,Male
S002871,2023,11,11E_2023,Female
S002872,2023,11,11E_2023,Female
S002873,2023,11,11E_2023,Male
S002874,2023,11,11E_2023,Female
S002875,2023,11,11E_2023,Female
S002876,2023,12,12A_2023,Female
S002877,2023,12,12A_2023,Female
S002878,2023,12,12A_2023,Female
S002879,2023,12,12A_2023,Male
S002880,2023,12,12A_2023,Female
S002881,2023,12,12A_2023,Female
S002882,2023,12,12A_2023,Male
S002883,2023,12,12A_2023,Male
S002884,2023,12,12A_2023,Male
S002885,2023,12,12A_2023,Female
S002886,2023,12,12A_2023,Male
S002887,2023,12,12A_2023,Female
S002888,2023,12,12A_2023,Female
S002889,2023,12,12A_2023,Male
S002890,2023,12,12A_2023,Male
S002891,2023,12,12A_2023,Female
S002892,2023,12,12A_2023,Male
S002893,2023,12,12A_2023,Female
S002894,2023,12,12A_2023,Male
S002895,2023,12,12A_2023,Male
S002896,2023,12,12A_2023,Male
S002897,2023,12,12A_2023,Female
S002898,2023,12,12A_2023,Male
S002899,2023,12,12A_2023,Female
S002900,2023,12,12A_2023,Female
S002901,2023,12,12B_2023,Female
S002902,2023,12,12B_2023,Female
S002903,2023,12,12B_2023,Male
S002904,2023,12,12B_2023,Female
S002905,2023,12,12B_2023,Female
S002906,2023,12,12B_2023,Male
S002907,2023,12,12B_2023,Female
S002908,2023,12,12B_2023,Male
S002909,2023,12,12B_2023,Female
S002910,2023,12,12B_2023,Male
S002911,2023,12,12B_2023,Female
S002912,2023,12,12B_2023,Male
S002913,2023,12,12B_2023,Female
S002914,2023,12,12B_2023,Female
S002915,2023,12,12B_2023,Male
S002916,2023,12,12B_2023,Male
S002917,2023,12,12B_2023,Male
S002918,2023,12,12B_2023,Male
S002919,2023,12,12B_2023,Female
S002920,2023,12,12B_2023,Female
S002921,2023,12,12B_2023,Male
S002922,2023,12,12B_2023,Female
S002923,2023,12,12B_2023,Male
S002924,2023,12,12B_2023,Male
S002925,2023,12,12B_2023,Female
S002926,2023,12,12C_2023,Female
S002927,2023,12,12C_2023,Female
S002928,2023,12,12C_2023,Female
S002929,2023,12,12C_2023,Female
S002930,2023,12,12C_2023,Female
S002931,2023,12,12C_2023,Female
S002932,2023,12,12C_2023,Male
S002933,2023,12,12C_2023,Male
S002934,2023,12,12C_2023,Male
S002935,2023,12,12C_2023,Male
S002936,2023,12,12C_2023,Male
S002937,2023,12,12C_2023,Female
S002938,2023,12,12C_2023,Male
S002939,2023,12,12C_2023,Male
S002940,2023,12,12C_2023,Male
S002941,2023,12,12C_2023,Male
S002942,2023,12,12C_2023,Male
S002943,2023,12,12C_2023,Male
S002944,2023,12,12C_2023,Male
S002945,2023,12,12C_2023,Female
S002946,2023,12,12C_2023,Female
S002947,2023,12,12C_2023,Male
S002948,2023,12,12C_2023,Female
S002949,2023,12,12C_2023,Female
S002950,2023,12,12C_2023,Female
S002951,2023,12,12D_2023,Female
S002952,2023,12,12D_2023,Male
S002953,2023,12,12D_2023,Female
S002954,2023,12,12D_2023,Female
S002955,2023,12,12D_2023,Female
S002956,2023,12,12D_2023,Male
S002957,2023,12,12D_2023,Male
S002958,2023,12,12D_2023,Male
S002959,2023,12,12D_2023,Male
S002960,2023,12,12D_2023,Male
S002961,2023,12,12D_2023,Male
S002962,2023,12,12D_2023,Male
S002963,2023,12,12D_2023,Female
S002964,2023,12,12D_2023,Female
S002965,2023,12,12D_2023,Female
S002966,2023,12,12D_2023,Male
S002967,2023,12,12D_2023,Male
S002968,2023,12,12D_2023,Male
S002969,2023,12,12D_2023,Male
S002970,2023,12,12D_2023,Male
S002971,2023,12,12D_2023,Female
S002972,2023,12,12D_2023,Female
S002973,2023,12,12D_2023,Male
S002974,2023,12,12D_2023,Male
S002975,2023,12,12D_2023,Male
S002976,2023,12,12E_2023,Male
S002977,2023,12,12E_2023,Female
S002978,2023,12,12E_2023,Male
S002979,2023,12,12E_2023,Male
S002980,2023,12,12E_2023,Male
S002981,2023,12,12E_2023,Male
S002982,2023,12,12E_2023,Female
S002983,2023,12,12E_2023,Male
S002984,2023,12,12E_2023,Male
S002985,2023,12,12E_2023,Female
S002986,2023,12,12E_2023,Female
S002987,2023,12,12E_2023,Female
S002988,2023,12,12E_2023,Male
S002989,2023,12,12E_2023,Male
S002990,2023,12,12E_2023,Female
S002991,2023,12,12E_2023,Female
S002992,2023,12,12E_2023,Female
S002993,2023,12,12E_2023,Female
S002994,2023,12,12E_2023,Female
S002995,2023,12,12E_2023,Female
S002996,2023,12,12E_2023,Male
S002997,2023,12,12E_2023,Male
S002998,2023,12,12E_2023,Male
S002999,2023,12,12E_2023,Female
S003000,2023,12,12E_2023,Female
S003001,2024,7,7A_2024,Female
S003002,2024,7,7A_2024,Female
S003003,2024,7,7A_2024,Female
S003004,2024,7,7A_2024,Female
S003005,2024,7,7A_2024,Male
S003006,2024,7,7A_2024,Male
S003007,2024,7,7A_2024,Female
S003008,2024,7,7A_2024,Male
S003009,2024,7,7A_2024,Female
S003010,2024,7,7A_2024,Male
S003011,2024,7,7A_2024,Female
S003012,2024,7,7A_2024,Female
S003013,2024,7,7A_2024,Male
S003014,2024,7,7A_2024,Male
S003015,2024,7,7A_2024,Female
S003016,2024,7,7A_2024,Female
S003017,2024,7,7A_2024,Male
S003018,2024,7,7A_2024,Male
S003019,2024,7,7A_2024,Female
S003020,2024,7,7A_2024,Male
S003021,2024,7,7A_2024,Female
S003022,2024,7,7A_2024,Female
S003023,2024,7,7A_2024,Female
S003024,2024,7,7A_2024,Female
S003025,2024,7,7A_2024,Male
S003026,2024,7,7B_2024,Male
S003027,2024,7,7B_2024,Male
S003028,2024,7,7B_2024,Male
S003029,2024,7,7B_2024,Male
S003030,2024,7,7B_2024,Male
S003031,2024,7,7B_2024,Male
S003032,2024,7,7B_2024,Female
S003033,2024,7,7B_2024,Male
S003034,2024,7,7B_2024,Male
S003035,2024,7,7B_2024,Female
S003036,2024,7,7B_2024,Male
S003037,2024,7,7B_2024,Male
S003038,2024,7,7B_2024,Female
S003039,2024,7,7B_2024,Male
S003040,2024,7,7B_2024,Male
S003041,2024,7,7B_2024,Male
S003042,2024,7,7B_2024,Female
S003043,2024,7,7B_2024,Male
S003044,2024,7,7B_2024,Male
S003045,2024,7,7B_2024,Female
S003046,2024,7,7B_2024,Male
S003047,2024,7,7B_2024,Female
S003048,2024,7,7B_2024,Female
S003049,2024,7,7B_2024,Male
S003050,2024,7,7B_2024,Female
S003051,2024,7,7C_2024,Female
S003052,2024,7,7C_2024,Male
S003053,2024,7,7C_2024,Female
S003054,2024,7,7C_2024,Female
S003055,2024,7,7C_2024,Male
S003056,2024,7,7C_2024,Male
S003057,2024,7,7C_2024,Male
S003058,2024,7,7C_2024,Female
S003059,2024,7,7C_2024,Male
S003060,2024,7,7C_2024,Female
S003061,2024,7,7C_2024,Female
S003062,2024,7,7C_2024,Female
S003063,2024,7,7C_2024,Female
S003064,2024,7,7C_2024,Female
S003065,2024,7,7C_2024,Female
S003066,2024,7,7C_2024,Female
S003067,2024,7,7C_2024,Male
S003068,2024,7,7C_2024,Male
S003069,2024,7,7C_2024,Female
S003070,2024,7,7C_2024,Female
S003071,2024,7,7C_2024,Male
S003072,2024,7,7C_2024,Female
S003073,2024,7,7C_2024,Male
S003074,2024,7,7C_2024,Male
S003075,2024,7,7C_2024,Male
S003076,2024,7,7D_2024,Female
S003077,2024,7,7D_2024,Female
S003078,2024,7,7D_2024,Male
S003079,2024,7,7D_2024,Male
S003080,2024,7,7D_2024,Male
S003081,2024,7,7D_2024,Male
S003082,2024,7,7D_2024,Male
S003083,2024,7,7D_2024,Female
S003084,2024,7,7D_2024,Male
S003085,2024,7,7D_2024,Female
S003086,2024,7,7D_2024,Male
S003087,2024,7,7D_2024,Female
S003088,2024,7,7D_2024,Female
S003089,2024,7,7D_2024,Female
S003090,2024,7,7D_2024,Female
S003091,2024,7,7D_2024,Female
S003092,2024,7,7D_2024,Female
S003093,2024,7,7D_2024,Male
S003094,2024,7,7D_2024,Female
S003095,2024,7,7D_2024,Male
S003096,2024,7,7D_2024,Female
S003097,2024,7,7D_2024,Female
S003098,2024,7,7D_2024,Male
S003099,2024,7,7D_2024,Female
S003100,2024,7,7D_2024,Male
S003101,2024,7,7E_2024,Male
S003102,2024,7,7E_2024,Male
S003103,2024,7,7E_2024,Male
S003104,2024,7,7E_2024,Female
